Node,WiD1,WiD2,WiD3,WiH1,WiH2,WiH3
0,313,2923,121725,24,1056,16896
1,56,813,11363,11,215,3323
2,91,1108,20293,12,318,4887
3,141,1569,35099,17,497,7599
4,19,531,5689,5,87,1893
5,41,556,7910,8,162,2248
6,53,807,11399,10,199,3286
7,62,824,12055,11,227,3437
8,43,824,10229,10,182,3207
9,50,746,9657,9,185,2922
10,30,663,7824,10,141,2564
11,42,677,8057,9,170,2631
12,18,362,4155,7,86,1359
13,44,753,9987,9,180,2994
14,75,657,12359,11,258,3027
15,32,411,5871,8,129,1694
16,45,669,8172,9,171,2608
17,22,507,5687,7,101,1895
18,25,315,4048,7,97,1224
19,42,638,8650,8,160,2539
20,25,535,6736,8,108,2069
21,38,719,8773,8,153,2742
22,62,897,12471,12,235,3699
23,38,328,4655,9,136,1455
24,34,280,4276,7,111,1206
25,37,582,7541,8,143,2268
26,51,356,6158,8,168,1639
27,24,199,2979,5,81,821
28,40,619,8492,9,155,2499
29,14,523,5665,6,78,1877
30,7,199,2144,4,41,710
31,39,644,8014,9,157,2533
32,9,160,2103,5,50,644
33,45,393,5797,9,154,1697
34,40,604,8289,9,150,2430
35,17,566,5886,6,93,2005
36,11,121,1558,5,45,482
37,55,806,10633,9,202,3133
38,22,188,2447,5,71,755
39,18,211,2347,5,69,803
40,24,317,3941,7,93,1267
41,38,359,5927,8,142,1585
42,26,239,2728,7,95,953
43,28,423,5667,9,127,1750
44,19,237,3417,5,73,940
45,17,457,5373,6,81,1668
46,19,158,2257,6,69,669
47,10,458,4504,5,63,1593
48,11,134,1971,6,53,576
49,10,419,4671,5,65,1515
50,88,663,14410,10,274,3038
51,21,151,2279,5,68,655
52,20,195,2507,6,75,786
53,24,195,3032,7,84,876
54,18,166,2349,5,64,679
55,40,357,5592,9,144,1602
56,32,405,4915,8,119,1612
57,7,132,2084,4,37,525
58,62,591,9490,11,208,2620
59,3,109,1656,2,24,426
60,25,244,2838,7,94,986
61,35,288,3433,7,117,1166
62,34,510,5832,8,121,1948
63,6,104,923,4,32,388
64,22,255,3160,8,88,1031
65,11,421,4553,5,64,1498
66,15,135,1962,4,52,548
67,27,309,3872,8,107,1240
68,7,108,1263,5,37,421
69,9,116,1378,4,39,445
70,4,183,2368,2,30,673
71,10,191,2150,4,49,719
72,36,356,4811,9,131,1513
73,13,152,2072,4,47,592
74,13,247,3613,5,62,978
75,19,174,2109,7,70,718
76,8,375,4095,3,51,1327
77,7,423,4135,3,48,1435
78,3,82,1064,2,20,316
79,37,595,6702,7,131,2171
80,27,192,2552,7,90,836
81,18,155,2520,5,60,651
82,4,99,1234,3,25,373
83,9,102,1242,4,37,404
84,17,172,2622,7,73,752
85,10,111,1114,4,38,411
86,34,293,3639,6,107,1135
87,26,230,2619,7,92,928
88,5,66,1116,3,24,292
89,9,174,2188,4,43,646
90,43,269,4438,7,125,1167
91,19,150,2196,5,70,664
92,6,110,1607,2,30,428
93,25,167,2217,7,81,734
94,14,121,1493,5,52,488
95,17,130,1789,5,61,555
96,2,234,2911,2,31,846
97,2,77,987,2,19,298
98,18,160,2100,7,70,696
99,34,297,3507,8,119,1233
100,21,239,2526,7,78,919
101,16,141,1999,5,52,571
102,5,98,1259,4,31,396
103,5,115,1703,3,32,447
104,19,477,5674,7,94,1797
105,4,92,1571,4,29,393
106,22,475,5534,6,94,1773
107,12,138,2416,4,49,591
108,10,92,1235,4,37,360
109,14,136,1941,5,53,569
110,10,135,1103,4,40,474
111,27,208,2931,6,84,850
112,4,75,1330,3,23,320
113,19,154,2107,5,65,619
114,12,398,4358,4,59,1412
115,5,79,968,4,26,297
116,14,214,2514,4,56,802
117,5,392,4023,3,45,1356
118,8,75,654,3,29,259
119,10,121,1288,5,40,476
120,9,166,2165,5,44,632
121,34,264,3392,7,112,1102
122,18,216,2915,6,75,873
123,3,146,1195,3,24,482
124,26,254,2937,7,99,1021
125,12,125,1664,5,48,499
126,29,512,5557,8,115,1935
127,16,176,1778,6,59,684
128,15,190,2711,5,59,743
129,5,110,1762,3,30,446
130,14,211,2467,5,57,797
131,26,206,2909,7,87,875
132,2,112,1250,2,18,386
133,26,188,3236,5,80,826
134,21,212,3068,6,81,882
135,6,106,913,5,34,393
136,15,133,1637,4,51,516
137,11,214,2981,6,56,854
138,19,543,5851,6,92,1964
139,12,135,1644,5,51,532
140,6,401,4197,5,52,1414
141,5,97,1134,3,29,358
142,17,179,2184,6,64,702
143,5,135,1167,3,26,446
144,4,89,972,4,24,312
145,13,80,852,4,38,298
146,4,123,1502,3,26,455
147,9,175,2313,3,41,648
148,4,342,3818,4,40,1214
149,25,212,2685,5,82,810
150,4,106,1260,4,25,398
151,24,182,1998,6,77,721
152,25,520,6229,7,103,1927
153,9,113,1426,5,43,463
154,23,190,2391,6,79,779
155,6,96,1181,4,30,374
156,12,265,3200,5,61,1003
157,5,76,911,3,23,291
158,13,406,4092,4,64,1430
159,4,100,1365,3,28,402
160,10,154,2038,5,47,603
