Node,WiD1,WiD2,WiD3,WiH1,WiH2,WiH3
0,212,8742,379897,46,3819,161166
1,34,1678,63853,19,652,29459
2,132,5473,229825,37,2387,100153
3,160,6724,286784,41,2921,123913
4,177,6804,291579,39,3027,124554
5,118,4836,204276,37,2131,88971
6,188,7058,302618,44,3208,129650
7,167,6864,289778,42,2993,125470
8,95,4097,168838,31,1726,74211
9,102,4705,192853,33,1923,85347
10,83,3019,126799,26,1396,55243
11,190,8558,368785,48,3585,158023
12,205,9067,388524,51,3773,167026
13,269,10164,455012,50,4642,188337
14,215,8689,378182,46,3818,160150
15,181,7756,330352,42,3294,141756
16,149,6307,268164,40,2711,115795
17,151,7087,298836,42,2908,129717
18,205,7019,306580,40,3384,128946
19,137,5606,235508,37,2445,102658
20,222,7942,355377,46,3766,148140
21,168,6436,281326,41,2941,119599
22,110,4815,198344,33,2027,87519
23,107,4948,203531,38,2049,90129
24,129,5824,243530,38,2430,106360
25,137,5596,235387,37,2455,102407
26,139,5749,239957,40,2515,105178
27,88,3867,158228,29,1601,69849
28,173,6359,278742,40,2995,117947
29,120,4767,199165,33,2098,86730
30,163,5732,242263,35,2710,104050
31,122,5020,212296,38,2212,92247
32,143,5308,226283,37,2480,97893
33,181,6548,282822,41,3061,120353
34,113,4257,179237,32,1945,77964
35,114,4774,195191,36,2090,86624
36,84,3861,157515,29,1578,69576
37,112,4496,188157,33,1998,81950
38,142,5266,221146,38,2452,96465
39,62,2998,122479,27,1211,54069
40,42,2327,97136,21,876,42276
41,121,4376,179898,34,2054,79346
42,89,3318,139890,30,1553,60934
43,103,4310,175052,35,1879,78066
44,59,3149,123885,30,1201,56165
45,79,3663,144588,30,1471,65225
46,96,3798,153654,30,1681,68317
47,83,3336,133498,30,1457,59730
48,87,3210,134524,27,1503,58621
49,91,3650,147865,31,1645,65785
50,99,3841,157890,33,1753,69912
51,133,4502,192367,35,2228,83031
52,44,2275,93418,23,921,41240
53,47,2506,99413,23,958,44681
54,70,2849,115901,27,1292,51591
55,82,3354,135813,31,1490,60646
56,55,2533,102235,24,1070,45616
57,61,2557,106573,25,1135,46894
58,106,3950,162248,33,1815,71833
59,96,3830,152982,30,1690,68630
60,76,2697,112073,27,1301,49264
61,59,2592,106446,25,1093,46880
62,49,2469,95754,22,972,43538
63,94,3536,145362,30,1622,63992
64,69,2807,112278,26,1256,50395
65,37,2331,91265,23,850,41411
66,65,2822,114476,26,1204,50893
67,54,2579,107434,26,1053,47082
68,26,1730,71996,20,631,31503
69,46,2082,83322,20,863,37246
70,51,2597,102807,25,1041,46441
71,78,2968,122495,29,1381,54276
72,110,3893,159743,30,1843,70123
73,68,2404,101378,23,1145,44056
74,50,2424,97362,25,984,43506
75,78,3266,130521,28,1410,58512
76,33,2162,87021,19,736,38581
77,57,2421,97963,25,1038,43474
78,55,2276,95062,23,1012,41586
79,74,2594,107864,26,1262,47250
80,47,2205,89068,21,885,39499
81,103,3581,147611,31,1724,64721
82,64,2549,103250,26,1160,46113
83,84,3350,136208,31,1489,60636
84,60,2618,108432,26,1108,47789
85,76,2755,111234,28,1311,49619
86,62,2494,99813,24,1102,44614
87,116,3731,153893,32,1891,67788
88,39,2069,84227,23,813,37572
89,80,2975,119646,29,1377,53498
90,34,1693,67423,17,655,30049
91,81,3132,125646,28,1385,56201
92,50,2086,83173,23,919,37439
93,41,1924,76300,21,794,34258
94,48,2131,85406,19,887,38164
95,75,2841,116090,24,1283,51294
96,48,2336,92835,23,935,41778
97,75,2756,110614,26,1290,49570
98,67,2379,99816,20,1107,43342
99,41,1702,68356,21,756,30473
100,63,2596,104848,27,1147,46909
101,60,2423,96922,25,1076,43505
102,68,2809,113707,29,1279,50832
103,36,1716,67661,21,726,30705
104,49,1993,77889,24,905,35561
105,71,2709,112064,26,1229,49276
106,65,2480,98613,24,1129,44227
107,73,2523,105357,27,1236,46280
108,72,3017,120271,28,1312,54050
109,50,2289,92682,26,960,41282
110,66,2322,94239,23,1088,41592
111,44,1723,66273,21,786,30411
112,57,1962,79001,25,994,35486
113,43,1990,77829,22,823,35221
114,61,2624,107042,23,1089,47335
115,41,1972,82443,19,799,35829
116,32,1525,63337,20,634,27841
117,76,2685,107666,28,1300,48313
118,56,2118,83335,24,961,37723
119,54,1996,82381,21,939,36233
120,54,1746,70020,20,889,31281
121,30,1709,68036,19,653,30517
122,71,2323,92023,24,1129,41349
123,33,1675,66225,19,657,29831
124,58,2114,85572,22,991,38017
125,42,1750,68440,21,778,31206
126,50,1807,71723,22,870,32435
127,35,1611,65536,19,659,28918
128,57,2174,89911,25,1010,39720
129,50,1817,75458,24,877,33171
130,85,2595,105250,25,1339,46688
131,52,1896,76158,20,891,34064
132,43,1888,76050,24,825,33980
133,53,2176,88410,24,960,39282
134,69,2433,96206,24,1160,43347
135,38,1670,66962,21,733,30132
136,55,1981,78443,23,938,35317
137,31,1596,60838,19,618,27968
138,41,2238,90087,20,835,40064
139,42,1959,78261,22,805,34978
140,30,1426,58976,17,599,25886
141,50,1944,76568,20,868,34364
142,56,1948,80858,21,926,35457
143,62,2326,91555,24,1070,41475
144,34,1645,64712,20,677,29200
145,32,1665,64041,19,668,29335
146,41,2072,82912,22,819,37074
147,41,1964,77917,20,776,35028
148,42,1780,73021,20,766,32198
149,26,1427,56350,17,557,25389
150,44,1863,73377,23,827,33260
151,43,1813,73243,20,780,32583
152,66,2277,89957,23,1072,40481
153,56,2237,87918,21,960,39718
154,39,2119,86984,23,822,38402
155,50,1885,76210,20,861,33857
156,61,2290,91499,24,1050,41041
157,41,1707,67628,21,762,30466
158,33,1399,57994,17,614,25451
159,30,1731,66727,20,625,30328
160,52,2120,83436,23,930,37658
161,52,2007,79288,21,909,35689
162,45,1985,76510,23,831,35001
163,48,1863,74972,23,866,33564
164,52,2027,83768,20,899,36781
165,48,2101,84433,23,893,37738
166,71,2341,96771,24,1141,42331
167,51,2025,81819,21,898,36596
168,61,1855,76683,23,968,33730
169,40,1763,72233,19,745,31942
170,36,1372,52811,20,646,24167
171,41,1590,64839,21,755,28802
172,35,1684,64761,19,676,29673
173,55,2152,86054,22,964,38383
174,42,1546,61420,18,715,27499
175,60,2178,84756,23,1017,38522
176,34,1783,70606,20,701,31742
177,50,1913,76554,23,879,34337
178,60,2136,81115,21,1009,37329
179,44,2192,87951,21,855,39244
180,40,1595,64758,20,717,28739
181,55,1964,78976,22,925,35255
182,28,1112,44772,20,531,20173
183,37,1429,56488,19,669,25514
184,41,1551,64167,19,734,28253
185,51,1829,71518,20,852,32319
186,50,1666,64836,24,853,29707
187,54,1675,66087,22,868,29946
188,57,1602,62602,22,877,28383
189,42,1762,71741,21,784,31902
190,37,1423,56956,21,683,25675
191,43,1833,71127,22,802,32497
