Node,WiD1,WiD2,WiD3,WiH1,WiH2,WiH3
0,88,1106,18672,13,326,4891
1,182,1600,46439,16,586,8029
2,55,727,11193,12,226,3246
3,180,1878,48654,21,617,9896
4,103,1329,23216,15,387,6004
5,191,1761,51716,18,645,9252
6,27,392,4959,8,109,1595
7,31,567,6430,8,127,2122
8,42,554,7364,9,171,2273
9,28,677,7593,10,144,2584
10,40,545,6762,8,152,2126
11,29,499,6098,7,121,1910
12,27,496,5567,10,125,1940
13,57,694,10351,13,225,3125
14,37,433,6265,8,138,1820
15,64,563,9608,9,211,2506
16,18,371,4319,7,95,1446
17,95,993,18092,14,336,4606
18,24,322,3896,5,83,1216
19,106,1063,20882,14,355,4934
20,48,653,8485,12,187,2762
21,41,560,7558,9,158,2286
22,104,860,19779,13,350,4306
23,34,348,4344,8,120,1453
24,39,577,6966,10,161,2378
25,81,841,14540,14,291,3992
26,19,219,2382,5,70,822
27,16,231,2777,5,62,883
28,13,314,3400,5,63,1148
29,38,603,6986,9,149,2324
30,62,585,9228,10,201,2548
31,37,488,5700,8,135,1888
32,59,450,7145,9,183,1975
33,34,385,4965,9,135,1610
34,12,196,2234,5,60,757
35,43,445,5932,10,163,1921
36,28,433,5226,7,111,1663
37,6,307,2951,4,44,1048
38,41,577,7118,10,168,2325
39,23,358,4283,9,93,1410
40,15,228,2873,7,80,962
41,16,314,3243,7,82,1172
42,12,132,1716,4,53,551
43,20,204,2311,5,73,766
44,14,195,2415,5,63,790
45,15,238,2619,5,67,907
46,12,254,2721,4,52,903
47,16,190,2487,7,73,810
48,5,138,1850,4,32,545
49,20,167,2091,5,71,701
50,16,199,2206,5,66,770
51,57,706,9548,10,206,2858
52,23,327,3623,8,96,1284
53,23,234,2286,7,90,901
54,24,308,4195,7,92,1275
55,7,117,1088,3,32,405
56,37,489,6234,9,149,1993
57,19,379,4180,5,80,1355
58,49,423,6312,10,167,1891
59,20,325,3607,9,96,1288
60,13,210,2450,7,72,868
61,16,366,3790,5,76,1335
62,13,247,3037,5,63,940
63,20,370,4018,6,86,1385
64,30,286,3738,8,109,1198
65,54,417,7119,9,177,1892
66,15,191,1871,6,61,703
67,13,143,1574,5,53,551
68,4,135,1492,3,29,501
69,16,232,2866,6,67,914
70,33,331,4575,9,123,1447
71,20,174,2271,6,69,734
72,26,363,4483,6,101,1389
73,14,227,2325,6,63,852
74,6,142,1580,4,36,529
75,7,228,2111,5,47,772
76,17,255,3147,7,78,1024
77,12,204,2425,5,56,793
78,7,174,2164,4,41,670
79,31,244,3055,8,110,1061
80,31,238,3111,9,111,1094
81,22,129,1569,5,65,545
82,15,207,2820,5,63,831
83,30,261,3094,8,106,1107
84,11,329,3243,3,55,1150
85,24,274,3044,6,85,1020
86,14,134,1445,4,47,482
87,6,259,2405,4,42,873
88,33,308,3575,9,117,1271
89,21,297,3509,5,81,1126
90,15,221,2622,5,64,849
91,23,138,1689,5,72,577
92,8,297,3066,5,51,1076
93,4,54,596,3,18,201
94,2,154,1906,2,27,581
95,9,303,3120,3,52,1077
96,35,371,4539,8,134,1506
97,5,170,2101,4,38,654
98,36,312,4155,9,125,1366
99,26,342,4018,6,90,1310
100,38,356,4663,10,141,1570
101,10,230,3100,5,52,907
102,11,194,2049,5,53,722
103,25,299,3307,6,94,1118
104,21,393,4544,5,87,1452
105,24,236,2940,7,92,992
106,20,176,2282,6,71,721
107,8,71,997,4,31,302
108,48,344,5117,7,146,1423
109,12,104,1167,4,40,404
110,25,190,2452,5,78,753
111,24,334,3729,6,86,1246
112,19,194,2210,5,66,734
113,8,248,3036,4,49,912
114,8,86,1166,3,31,345
115,12,111,1353,4,43,429
116,8,104,1147,5,36,398
117,2,75,1173,2,21,342
118,11,107,1086,6,48,440
119,26,379,4232,7,101,1431
120,31,220,3256,7,101,977
121,18,162,1789,5,64,627
122,23,274,2789,7,89,1077
123,5,113,1421,3,29,440
124,14,144,1463,5,55,567
125,40,284,4409,8,130,1277
126,6,310,3321,4,52,1100
127,4,232,2477,3,34,809
128,4,219,2542,3,37,811
129,8,127,1532,5,38,478
130,14,257,2889,4,63,937
131,22,145,1822,5,70,600
132,23,157,2126,5,71,654
133,2,165,1922,2,29,609
134,11,234,2573,6,61,883
135,22,154,1901,5,66,622
136,8,103,1219,4,37,418
137,15,191,2114,5,59,723
138,28,218,3006,7,101,967
139,7,192,2583,3,42,748
140,13,202,2340,4,56,771
141,20,202,2491,7,86,868
142,7,156,1993,4,42,610
143,25,262,2823,6,86,991
144,10,111,1547,5,43,497
145,45,420,5564,9,154,1758
146,8,119,1501,4,38,487
147,9,151,1605,4,40,544
148,6,98,1128,4,31,384
149,22,173,2040,5,74,697
150,2,139,1422,2,23,479
151,13,336,3670,5,70,1219
152,2,205,2077,2,24,712
153,22,350,4365,6,92,1365
154,8,194,1940,5,46,700
155,18,380,4375,5,85,1392
156,34,273,4001,7,107,1164
157,29,155,2203,5,83,651
158,18,204,2162,7,77,822
