Node,WiD1,WiD2,WiD3,WiH1,WiH2,WiH3
0,12,192,2089,6,64,777
1,32,256,2913,8,110,1066
2,5,156,1493,4,38,580
3,56,475,6830,11,193,2160
4,46,522,6154,11,179,2170
5,62,463,7427,10,202,2111
6,18,192,2007,5,65,737
7,17,168,1690,5,66,650
8,23,329,3097,7,100,1220
9,45,336,4710,7,146,1426
10,31,241,2988,8,102,1026
11,63,424,7250,8,189,1869
12,31,274,3182,8,114,1145
13,14,159,1691,6,58,635
14,8,68,617,3,30,251
15,26,210,2098,7,81,806
16,9,148,1245,4,40,519
17,9,157,1257,6,45,556
18,3,76,977,3,27,336
19,7,88,708,2,26,286
20,50,377,5342,9,159,1642
21,23,215,2156,5,77,786
22,7,100,1062,4,35,389
23,3,87,793,2,22,305
24,5,96,875,3,27,341
25,9,110,982,4,37,401
26,9,81,813,4,34,306
27,12,109,1200,5,49,464
28,5,106,839,3,25,348
29,7,121,1224,4,38,458
30,15,187,1614,7,66,704
31,10,113,906,4,35,383
32,19,176,1707,5,65,659
33,8,153,1405,4,42,544
34,16,196,1626,5,58,670
35,7,96,876,3,32,358
36,3,73,804,3,21,281
37,3,99,772,2,20,317
38,15,129,1403,5,57,524
39,6,69,685,3,23,260
40,11,114,1063,3,40,410
41,7,52,458,4,27,211
42,10,130,1222,4,41,476
43,14,85,915,5,44,346
44,22,175,1709,6,73,684
45,2,40,435,2,14,166
46,4,77,747,4,25,291
47,26,185,1970,7,87,761
48,5,103,927,4,28,365
49,5,108,849,3,26,356
50,4,71,632,3,19,244
51,3,54,617,2,18,209
52,6,71,633,4,29,264
53,3,107,1114,2,26,404
54,19,153,1569,5,59,572
55,7,68,658,4,30,268
56,15,121,1169,6,52,477
57,12,154,1405,5,49,557
58,7,86,717,4,30,314
59,4,25,218,3,15,97
60,13,135,1160,5,48,483
61,8,71,628,4,31,269
62,11,116,1216,4,42,451
63,3,101,994,3,24,371
64,7,108,903,4,33,381
65,7,145,1385,4,40,523
66,10,112,977,4,38,402
67,22,171,1799,6,75,690
68,8,68,654,4,33,270
69,5,127,1109,4,31,450
70,5,42,374,4,23,168
71,3,51,581,3,19,204
72,2,34,359,2,11,125
73,4,65,560,3,20,226
74,11,168,1422,5,49,597
75,5,44,372,3,20,168
76,8,106,920,4,33,370
77,6,48,442,4,23,188
78,2,84,661,2,15,263
79,7,93,892,3,31,339
80,5,72,655,4,27,273
81,19,119,1262,6,60,489
82,7,57,582,3,24,210
83,3,122,1050,3,25,411
84,6,50,502,4,27,207
85,9,109,966,4,39,402
86,5,40,409,4,22,170
87,6,88,910,4,29,340
88,8,115,977,4,36,409
89,8,63,577,3,29,241
90,3,48,439,2,17,186
91,15,132,1198,5,53,496
92,9,45,509,3,27,183
93,5,85,760,2,23,298
94,7,88,901,4,32,343
95,2,78,655,2,17,265
96,3,88,735,3,22,301
97,5,32,246,4,21,133
98,4,51,402,3,19,174
99,8,86,678,5,33,307
100,3,109,1123,3,27,411
101,6,48,420,3,23,174
102,3,73,720,3,19,268
103,5,40,312,3,20,142
104,5,49,437,4,21,186
105,6,90,712,4,25,302
106,12,77,797,4,42,297
107,8,90,903,3,32,336
108,6,43,492,3,22,175
109,6,91,786,3,28,324
110,4,17,157,2,13,65
111,9,92,903,4,33,341
112,9,116,949,4,39,405
113,5,51,443,3,21,195
114,18,95,1049,5,51,379
115,8,98,852,3,30,332
116,12,99,781,5,43,361
117,3,68,584,3,17,233
118,2,32,335,2,12,126
119,3,113,883,2,19,361
120,4,88,768,2,21,301
121,5,35,333,2,17,130
122,2,27,251,2,11,99
123,3,29,347,3,15,125
124,7,54,605,3,25,217
125,4,48,404,2,17,172
126,3,67,636,2,18,242
127,11,97,877,4,39,362
128,5,78,678,3,21,270
129,4,111,949,3,26,385
130,3,24,217,3,13,95
131,2,29,249,2,13,108
132,6,116,1110,4,31,422
133,10,86,691,4,33,304
134,9,48,601,3,29,201
135,5,38,316,4,19,138
136,2,115,916,2,19,367
137,10,50,422,3,29,180
138,4,79,848,3,24,301
139,6,48,432,3,21,177
140,2,88,727,2,15,281
141,4,50,436,3,21,189
142,5,53,454,3,21,197
143,3,32,184,2,12,97
144,4,59,720,2,20,244
145,3,77,662,3,19,270
146,2,65,755,2,18,263
147,4,74,552,4,20,247
148,4,22,191,3,14,88
149,7,90,762,3,29,323
150,7,88,687,3,27,298
151,3,75,574,3,16,241
152,5,56,505,2,20,187
153,7,52,525,4,26,204
154,7,50,487,3,23,178
155,3,38,388,3,14,144
156,3,27,229,2,13,95
157,3,19,252,2,11,86
158,4,41,435,3,21,172
159,9,71,661,3,30,259
160,9,52,516,3,28,199
161,6,42,275,3,19,137
162,7,35,337,3,22,138
163,4,25,322,3,15,107
164,8,74,634,4,30,255
165,5,29,188,4,18,108
166,4,17,197,2,12,76
167,4,45,405,4,20,170
168,3,21,136,2,11,75
169,6,42,393,4,23,165
170,3,18,211,2,11,73
171,6,93,789,4,29,333
172,7,58,461,4,28,210
173,5,43,479,3,19,163
174,4,22,222,3,16,97
175,10,86,770,6,38,340
176,5,27,281,3,17,114
177,2,23,303,2,13,108
178,7,88,858,3,25,313
179,3,58,519,2,16,201
180,5,68,807,3,25,280
181,4,64,785,3,22,263
182,5,34,242,3,16,120
183,9,68,529,4,33,251
184,5,106,889,3,27,371
185,4,55,477,3,21,209
186,3,43,502,3,18,180
187,6,83,723,3,29,300
188,20,136,1441,4,63,519
189,5,35,299,3,17,125
190,2,21,201,2,10,81
191,5,47,463,3,20,174
192,6,52,513,3,24,204
193,2,47,373,2,15,161
194,7,60,441,4,30,215
195,6,98,708,3,25,311
196,9,82,693,4,34,305
197,5,84,803,3,26,313
198,3,71,563,3,17,237
199,5,108,1102,3,29,398
200,5,33,309,2,16,118
201,3,75,598,3,19,256
202,11,152,1381,4,43,533
203,3,29,311,3,14,115
204,2,21,304,2,9,89
205,2,26,271,2,14,110
206,6,83,750,3,23,284
207,5,36,335,3,18,139
208,3,52,483,3,19,197
209,3,79,755,2,20,284
210,3,21,121,3,12,70
211,3,31,265,3,14,114
212,3,95,841,3,24,339
213,5,34,389,3,20,145
214,5,72,584,3,22,243
215,2,11,207,2,7,56
216,3,17,189,2,11,75
217,3,69,666,3,20,256
218,3,39,295,3,16,138
219,2,20,221,2,10,82
220,4,65,715,3,22,253
221,5,33,227,4,19,125
222,2,25,237,2,9,88
223,2,26,235,2,9,90
224,3,82,619,2,17,259
225,3,33,311,3,15,127
226,2,127,1014,2,20,411
227,6,27,214,3,18,107
228,7,57,454,4,27,203
229,3,29,185,2,13,98
230,6,32,323,3,21,133
231,8,42,528,3,26,178
232,3,108,940,3,24,377
233,2,36,479,2,12,152
234,6,38,324,2,18,133
235,2,29,289,2,10,106
236,6,27,167,2,17,94
237,4,33,227,2,15,111
238,3,35,447,3,15,148
239,4,100,766,3,24,328
240,3,20,198,3,11,81
241,3,78,645,2,16,255
242,2,75,654,2,16,260
243,4,21,217,3,14,88
244,7,126,1171,2,31,438
245,4,53,590,2,19,207
246,6,75,674,3,23,267
247,6,38,323,4,21,144
248,4,36,332,3,16,136
249,2,22,149,2,10,73
250,3,25,221,2,12,98
251,11,91,887,3,37,328
252,3,33,246,2,12,104
253,2,45,428,2,15,178
254,3,68,619,3,20,250
255,9,83,821,3,31,295
256,3,93,832,2,23,332
257,5,53,371,3,20,172
258,2,54,651,2,16,218
259,5,51,508,3,19,185
260,3,27,330,3,14,114
261,4,25,289,3,16,106
262,5,27,163,3,17,94
263,3,45,365,3,15,147
264,2,15,135,2,8,57
265,4,67,659,2,20,246
266,2,18,265,2,11,85
267,3,29,285,2,12,100
268,2,68,655,2,17,248
269,5,28,276,2,17,108
270,4,30,279,3,16,120
271,5,27,290,3,17,106
272,4,30,258,2,14,106
273,3,19,181,3,12,74
274,3,20,153,2,10,70
275,5,19,163,2,15,74
276,6,42,440,2,19,153
277,2,59,697,2,17,238
278,4,72,612,3,21,247
279,2,54,444,2,12,183
280,4,92,786,4,24,320
281,4,58,493,3,17,207
282,2,42,335,2,13,143
283,2,11,63,2,6,36
284,2,56,483,2,16,201
285,12,65,574,3,34,232
286,3,17,149,2,10,60
287,5,61,614,3,22,234
288,2,10,191,2,7,51
289,5,78,615,3,22,267
290,3,14,178,3,11,64
291,3,25,173,3,12,90
292,3,35,326,2,14,121
293,2,37,333,2,13,136
294,3,51,448,3,19,190
295,7,48,465,4,28,201
296,5,45,461,3,20,176
297,2,31,278,2,10,108
298,7,33,301,3,22,129
299,2,25,266,2,12,104
300,2,21,209,2,9,79
301,5,48,580,4,21,200
302,8,66,628,4,30,248
303,4,74,707,3,22,273
304,10,80,847,3,33,310
305,6,53,430,2,22,183
306,5,31,216,3,18,112
307,2,38,334,2,15,134
308,4,25,237,3,15,101
309,4,29,236,3,16,111
310,3,34,417,2,14,140
311,4,63,476,3,19,216
312,2,42,375,2,14,149
313,3,69,600,3,21,249
314,2,12,64,2,7,39
315,2,19,209,2,8,69
316,2,19,285,2,10,84
317,3,21,169,2,11,76
318,4,44,355,3,18,151
319,4,79,604,2,18,253
320,4,24,273,2,13,89
321,2,23,184,2,10,88
322,2,39,368,2,14,145
323,3,77,784,2,20,283
324,4,21,138,3,15,81
325,3,74,641,2,17,252
326,2,71,642,2,16,251
327,3,66,518,3,18,222
328,3,32,258,2,12,109
329,4,80,583,2,17,251
330,2,83,699,2,17,278
331,4,36,261,3,17,127
332,3,20,190,2,10,70
333,5,20,190,3,16,83
334,2,34,331,2,12,135
335,2,20,188,2,11,78
336,4,35,213,3,16,117
337,3,46,425,3,17,178
338,5,27,176,3,17,96
339,2,13,148,2,7,53
340,2,20,256,2,11,90
341,7,40,323,3,24,149
342,6,89,718,3,27,301
343,7,27,204,3,21,100
344,3,71,560,2,15,230
345,3,23,188,2,13,89
346,2,43,351,2,13,151
347,4,21,186,3,15,91
348,4,27,351,2,16,127
349,4,36,283,3,16,128
350,5,24,175,2,15,86
351,3,130,1034,2,22,423
352,2,15,156,2,6,54
353,2,96,794,2,18,321
354,3,17,166,2,11,68
355,4,65,555,2,19,225
356,3,74,644,3,19,264
357,3,17,117,3,12,67
358,4,34,344,3,16,129
359,4,17,187,3,14,74
360,7,25,201,2,18,94
361,2,74,543,2,13,229
362,4,21,163,2,13,75
363,9,61,557,3,29,223
364,5,21,122,2,15,71
365,4,22,213,3,14,89
366,3,13,118,2,10,51
367,2,83,701,2,19,280
368,4,82,776,2,22,295
369,3,72,652,2,17,254
370,4,39,455,3,19,167
371,2,29,185,2,10,90
372,2,41,385,2,14,156
373,3,19,237,3,12,87
374,4,65,624,3,18,233
375,4,79,676,3,21,274
376,5,43,382,2,18,152
377,2,73,669,2,19,264
378,2,20,203,2,10,79
379,2,26,183,2,8,84
380,2,57,624,2,16,222
381,2,55,433,2,12,184
382,4,36,343,2,16,133
383,5,27,218,3,15,101
384,6,37,327,3,20,141
385,3,16,174,2,10,62
386,4,58,466,2,17,199
387,2,78,700,2,18,278
388,3,66,585,2,18,235
389,2,15,156,2,6,54
390,2,19,226,2,10,79
391,6,29,195,3,20,108
392,2,13,177,2,9,58
393,3,19,166,2,11,68
394,2,69,560,2,12,221
395,3,27,200,2,10,86
396,3,13,131,2,10,53
397,3,26,277,2,12,97
398,5,42,337,2,18,138
399,5,22,241,2,15,89
400,2,18,197,2,9,69
401,6,45,394,3,21,160
402,6,31,400,3,21,142
403,2,52,639,2,16,213
404,3,14,103,2,10,53
405,3,28,263,2,12,99
406,7,83,812,2,29,312
407,2,24,254,2,12,101
408,7,56,422,3,25,197
409,5,27,302,2,16,107
410,2,25,171,2,10,80
411,3,41,383,2,15,151
412,5,66,512,2,20,218
413,4,76,664,2,19,262
414,2,13,96,2,8,51
