Node,WiD1,WiD2,WiD3,WiH1,WiH2,WiH3
0,114,2173,52094,22,976,20550
1,14,362,7342,8,136,3210
2,49,999,20704,16,433,9094
3,39,834,17104,14,356,7540
4,117,2206,53947,24,1001,21158
5,59,911,20870,14,457,8555
6,72,1564,34360,20,645,14519
7,70,1523,33353,19,631,14107
8,130,2212,55894,22,1060,21161
9,48,1064,23291,14,433,9860
10,62,1379,29130,20,569,12741
11,72,1622,35857,22,684,15247
12,59,1163,25091,15,511,10674
13,44,967,19766,13,399,8687
14,65,1197,27138,19,570,11427
15,45,1032,22036,18,431,9624
16,21,586,12521,12,226,5387
17,55,984,22102,17,462,9336
18,31,786,16215,12,308,7075
19,28,674,13776,13,271,6091
20,44,800,17594,14,371,7470
21,31,774,15789,11,284,6887
22,17,501,9502,9,175,4362
23,41,903,18722,16,390,8326
24,28,623,13801,11,259,5811
25,30,683,14060,13,288,6190
26,17,419,8723,8,174,3817
27,11,493,10097,8,149,4377
28,29,596,12816,12,269,5537
29,49,860,18370,16,417,7987
30,20,597,12021,10,213,5320
31,22,592,11938,10,218,5253
32,20,381,8370,9,179,3514
33,16,376,8298,12,179,3568
34,18,471,9445,10,184,4184
35,33,578,12680,14,285,5444
36,26,679,13178,12,255,6013
37,22,480,9717,10,203,4297
38,22,619,11837,11,229,5415
39,20,414,8906,10,186,3802
40,20,581,11636,12,218,5228
41,34,631,12769,14,299,5755
42,32,520,10692,11,262,4729
43,31,698,13825,13,288,6273
44,30,577,11872,10,260,5223
45,25,603,11877,12,238,5357
46,20,562,10889,10,204,4917
47,24,552,10626,12,228,4934
48,18,470,9374,10,182,4188
49,26,412,8583,12,218,3785
50,17,374,7487,9,157,3352
51,24,449,9496,12,217,4185
52,36,614,12393,14,301,5553
53,37,643,13301,12,303,5863
54,18,385,7593,11,178,3504
55,43,667,14197,15,359,6208
56,18,367,6740,10,173,3259
57,28,530,11523,11,243,4930
58,22,487,9373,10,209,4330
59,21,499,9588,11,207,4410
60,22,466,9538,11,204,4191
61,34,564,11795,12,280,5137
62,9,397,7906,6,113,3472
63,55,841,17099,14,430,7528
64,21,555,10981,10,204,4940
65,25,493,9749,12,217,4407
66,16,342,6672,9,147,3048
67,33,598,12062,12,276,5371
68,24,545,10308,11,216,4745
69,22,485,9646,11,200,4325
70,19,520,10245,10,190,4611
71,13,343,7229,9,136,3131
72,24,514,10992,11,226,4734
73,20,364,8040,9,166,3360
74,7,373,7139,7,108,3227
75,23,427,8251,10,193,3770
76,13,365,6490,11,141,3106
77,35,721,14465,13,298,6496
78,12,232,5323,7,112,2164
79,26,350,6974,10,199,3114
80,23,549,10861,10,209,4841
81,12,327,6267,8,125,2866
82,24,480,9393,11,214,4278
83,16,363,7295,9,154,3275
84,19,301,6434,10,167,2821
85,9,368,7117,7,117,3211
86,11,309,5960,8,114,2695
87,24,382,8294,10,200,3522
88,13,459,9376,9,146,4048
89,10,289,5428,7,106,2505
90,21,400,8047,9,183,3597
91,18,377,8076,10,175,3489
92,14,360,7199,8,142,3191
93,29,567,10803,11,247,4929
94,13,288,5404,8,118,2503
95,20,394,8287,9,175,3556
