Node,WiD1,WiD2,WiD3,WiH1,WiH2,WiH3
0,249,3300,103634,24,1288,22794
1,84,1362,25906,14,452,8265
2,86,1391,27272,14,455,8429
3,8,305,4114,5,55,1598
4,111,2005,40995,20,658,12756
5,34,541,9381,9,194,3204
6,72,1088,20319,14,378,6682
7,127,2002,44384,20,695,12943
8,92,1629,29882,19,518,9968
9,22,557,9580,10,160,3273
10,58,983,17340,15,352,6027
11,41,797,14595,14,257,4853
12,68,1107,20119,15,370,6723
13,53,919,16424,15,311,5628
14,76,953,20212,15,388,6167
15,37,700,11185,10,208,4031
16,93,1187,25446,15,476,7531
17,21,552,8278,8,140,3052
18,27,347,6198,8,143,2058
19,50,932,14416,12,282,5297
20,55,961,16527,15,327,5810
21,18,545,8097,9,130,2987
22,90,1297,26490,14,472,8015
23,24,611,8815,7,150,3272
24,70,1251,21571,17,412,7598
25,85,1311,25713,17,471,8182
26,20,276,4627,8,115,1656
27,12,269,5036,6,89,1628
28,63,878,16526,15,343,5469
29,65,859,15422,17,343,5427
30,52,655,11641,12,270,4003
31,49,725,12828,13,277,4487
32,21,407,6615,8,142,2389
33,58,765,14549,14,318,4857
34,40,530,9139,10,205,3155
35,32,477,8178,9,176,2820
36,16,554,8908,8,129,3164
37,9,422,6102,6,88,2307
38,54,803,13751,11,275,4659
39,18,517,7383,7,119,2797
40,13,483,7089,6,105,2637
41,55,774,13347,12,277,4609
42,20,518,7818,6,124,2792
43,27,362,6044,9,155,2186
44,20,346,5631,7,125,1980
45,23,546,8221,7,144,3040
46,12,304,4591,7,93,1716
47,39,431,8078,9,185,2580
48,51,822,14198,12,262,4817
49,12,282,4402,8,98,1635
50,22,537,7717,8,144,2933
51,15,583,8637,7,115,3145
52,47,691,10995,12,252,4079
53,25,363,6679,9,142,2197
54,17,524,7750,8,124,2914
55,11,196,3336,5,71,1179
56,22,590,8610,9,153,3260
57,29,409,6644,8,157,2357
58,25,646,10148,8,159,3610
59,18,354,4889,8,116,1946
60,14,257,4339,8,92,1490
61,40,588,9474,11,215,3454
62,19,467,7214,7,114,2529
63,24,312,5091,8,129,1805
64,25,472,8183,8,153,2794
65,23,353,6970,6,129,2130
66,23,481,6573,9,142,2654
67,19,302,4985,6,113,1721
68,51,724,12616,12,261,4350
69,19,527,7716,8,131,2899
70,19,313,5271,7,111,1835
71,20,457,6824,10,132,2617
72,13,274,4752,5,86,1580
73,5,241,3447,4,55,1299
74,31,566,9012,8,168,3211
75,13,459,6421,7,103,2475
76,19,284,4846,8,115,1715
77,23,345,5973,9,132,2035
78,21,309,5158,7,123,1781
79,7,208,3665,6,66,1212
80,21,337,5283,8,128,1974
81,9,215,3198,5,67,1201
82,14,223,3810,5,83,1331
83,22,490,7842,7,136,2744
84,45,716,12670,9,229,4158
85,20,248,4276,8,110,1487
86,13,255,4246,5,87,1466
87,15,370,5270,7,105,1996
88,10,274,3949,6,77,1490
89,30,453,7558,9,165,2631
90,19,303,4817,8,112,1726
91,15,259,3554,8,96,1447
92,19,242,4203,9,110,1521
93,17,506,7496,7,121,2761
94,12,191,2929,6,71,1044
95,27,414,7251,8,145,2430
96,31,465,6961,10,175,2610
97,40,444,7276,11,194,2655
98,12,228,3568,5,78,1303
99,33,384,6739,11,173,2380
100,27,323,5720,8,139,1970
101,23,613,8795,10,154,3338
102,13,445,6354,8,103,2423
103,13,267,4341,7,91,1573
104,29,617,9812,10,177,3503
105,26,338,5057,7,133,1886
106,19,203,3382,7,99,1194
107,14,273,4393,5,89,1539
108,27,269,4615,7,127,1607
109,15,270,4111,6,94,1507
110,8,129,2397,4,55,798
111,20,459,6708,7,119,2518
112,22,270,4287,7,122,1578
113,19,280,4810,6,108,1675
114,10,110,2032,5,58,676
115,26,519,7304,8,147,2825
116,22,285,4688,9,119,1699
117,17,236,3247,7,99,1323
