Node,WiD1,WiD2,WiD3,WiH1,WiH2,WiH3
0,152,5461,207656,42,2619,97459
1,45,1936,69985,24,849,33990
2,25,1381,48420,19,550,23766
3,88,2686,100661,24,1403,47527
4,11,537,18702,11,221,9188
5,95,3230,118002,32,1598,56776
6,32,1278,46105,19,588,22285
7,86,3017,111261,30,1485,53341
8,94,3268,118530,32,1592,57231
9,54,2138,79026,22,985,37783
10,141,4801,181762,35,2348,85083
11,155,5385,203306,39,2651,95431
12,133,4689,177043,39,2284,83553
13,114,4416,162702,37,2041,77766
14,103,3888,141956,33,1819,68102
15,97,3883,142832,34,1798,68538
16,128,4241,160933,32,2125,75149
17,109,3959,147420,35,1903,70256
18,103,3949,145340,35,1834,69653
19,78,3224,116410,31,1447,56453
20,131,4220,158461,34,2139,74571
21,74,2724,99680,27,1275,47728
22,71,2491,91189,25,1220,43813
23,77,2925,106072,29,1383,51404
24,111,3680,137486,33,1876,65256
25,72,2619,95693,27,1277,46169
26,79,2985,109749,30,1405,52647
27,86,3087,112675,30,1484,54331
28,106,3562,133431,34,1772,63311
29,103,3176,117671,31,1655,56105
30,94,3276,118707,32,1618,57457
31,45,1711,60767,20,804,29707
32,85,3014,109717,31,1466,53003
33,77,2625,94264,27,1300,45791
34,44,1768,62340,21,808,30541
35,53,2085,75572,24,978,36591
36,67,2228,79340,25,1130,38745
37,46,1650,59538,22,802,28889
38,39,1653,58884,19,717,28627
39,54,1880,65442,23,916,32298
40,55,2111,76963,25,1003,37176
41,84,2678,97721,27,1369,46935
42,61,2191,79998,25,1069,38547
43,62,2108,75586,25,1056,36900
44,41,1573,55007,19,729,27064
45,42,1746,61665,23,787,30311
46,33,1371,49111,17,617,23859
47,47,1753,62450,20,824,30473
48,44,1710,61901,22,817,29999
49,58,1869,69428,22,972,33139
50,44,1811,63671,22,805,31321
51,51,1920,66133,23,906,32880
52,35,1297,45686,22,637,22535
53,42,1587,56801,20,749,27641
54,32,1299,47192,20,610,22851
55,48,1634,58919,22,818,28539
56,47,1768,61405,22,820,30293
57,43,1288,45341,20,690,22310
58,38,1383,50233,19,673,24289
59,53,1824,64528,22,907,31625
60,59,2010,73398,23,993,35262
61,47,1690,60590,21,812,29443
62,43,1640,60138,21,763,28837
63,34,1422,50983,19,638,24817
64,47,1309,47633,18,728,22847
65,31,1192,42853,18,570,20833
66,34,1317,46357,19,628,22908
67,42,1476,51545,20,731,25457
68,55,2015,71642,21,937,34781
69,49,1578,55700,21,805,27292
70,36,1229,43669,20,611,21283
71,43,1498,53060,21,737,26067
72,40,1422,52453,21,710,25209
73,56,1709,61491,22,901,29870
74,50,1599,58631,22,828,28250
75,42,1396,49769,19,705,24209
76,30,1241,44300,17,570,21587
77,30,1331,45980,19,567,22754
78,41,1556,55254,20,724,26996
79,30,1153,41538,16,534,20074
