Node,WiD1,WiD2,WiD3,WiH1,WiH2,WiH3
0,148,1524,35061,16,528,7430
1,3,157,1706,2,22,568
2,141,1604,33586,20,521,8078
3,106,1222,23013,16,399,5876
4,63,767,11470,10,236,3255
5,91,885,17125,12,307,4124
6,33,437,5390,7,129,1725
7,27,316,3960,8,106,1301
8,26,555,5811,9,141,2103
9,73,754,12411,14,261,3563
10,62,725,10716,11,229,3158
11,26,421,4997,9,121,1714
12,25,341,4213,6,107,1375
13,66,688,10602,12,233,3072
14,56,605,9231,11,210,2741
15,22,327,3864,6,87,1268
16,20,264,3314,7,84,1092
17,44,439,6001,9,154,1862
18,9,205,2350,4,44,780
19,18,331,3924,5,81,1283
20,24,321,3736,5,88,1227
21,11,204,2175,6,58,784
22,18,360,4418,7,87,1428
23,50,536,7461,10,186,2305
24,5,115,1545,5,35,493
25,25,394,4593,7,113,1555
26,15,186,2056,6,61,717
27,28,220,3063,7,97,977
28,25,298,3343,6,92,1134
29,25,340,3940,7,102,1344
30,59,406,7342,9,186,1901
31,19,259,2675,7,82,1013
32,27,332,4030,7,107,1345
33,33,424,4972,8,119,1666
34,13,252,2579,6,63,950
35,5,57,941,3,23,255
36,40,306,4529,7,123,1320
37,27,408,5398,7,110,1667
38,30,357,4267,6,104,1377
39,24,327,3656,8,100,1319
40,27,305,4022,7,101,1253
41,15,269,3170,5,67,1024
42,18,185,2265,6,70,765
43,41,434,6360,8,142,1858
44,39,427,6082,7,139,1790
45,5,284,3312,4,49,1066
46,29,359,4177,7,103,1400
47,7,193,2175,4,38,719
48,4,114,1305,3,27,422
49,6,63,800,3,22,239
50,8,122,1391,4,41,480
51,6,58,776,2,24,233
52,38,452,6039,8,148,1869
53,27,265,3428,7,92,1099
54,25,284,3470,7,104,1170
55,5,92,1088,4,28,366
56,14,294,3246,6,73,1123
57,42,265,4002,7,134,1187
58,33,414,5388,9,132,1737
59,36,273,4258,8,118,1259
60,15,134,1478,5,51,529
61,3,217,2559,3,39,818
62,8,163,2032,3,42,648
63,32,331,4360,6,107,1328
64,10,193,2439,3,47,746
65,10,219,2617,6,58,881
66,9,138,1272,5,42,502
67,19,316,3445,7,79,1200
68,19,223,2789,6,75,925
69,16,264,3051,8,72,1038
70,24,266,2871,6,87,1014
71,23,196,2209,5,80,764
72,26,196,2645,7,88,847
73,18,129,1440,6,59,519
74,21,215,3079,5,78,896
75,5,177,1915,3,33,650
76,6,197,2122,3,37,721
77,8,142,1526,4,41,537
78,17,137,1333,5,54,504
79,11,152,1443,6,47,566
80,5,266,3222,3,47,1018
81,11,205,2254,4,53,777
82,7,138,1537,5,40,527
83,22,159,1727,5,69,613
84,7,161,1862,6,44,643
85,9,92,899,4,34,336
86,5,80,867,4,28,315
87,12,243,2808,6,59,944
88,12,201,2537,5,57,802
89,5,89,843,3,25,311
90,17,151,1750,6,62,616
91,34,276,3887,6,110,1164
92,15,156,1833,6,62,638
93,19,128,1767,5,62,556
94,13,89,990,4,39,342
95,8,78,839,3,30,307
96,13,199,1945,5,54,711
97,10,206,2220,4,50,769
98,26,266,3479,7,94,1133
99,11,231,2645,6,57,919
100,8,111,1529,5,40,471
101,9,73,804,3,31,269
102,8,257,2781,4,51,951
103,7,129,1352,5,41,495
104,16,262,2808,5,66,967
105,17,142,1666,5,57,562
106,9,194,2096,3,38,715
107,33,240,3119,7,105,1010
108,8,114,1319,5,38,453
109,16,269,2971,6,68,1021
110,27,209,2796,6,87,870
111,7,197,2259,3,39,746
112,10,255,2883,4,52,957
113,22,214,2248,6,82,840
114,8,94,1321,3,29,386
115,4,105,1183,3,30,407
116,5,88,756,4,28,320
117,12,250,3039,5,61,980
118,12,172,1984,4,53,670
119,3,209,2595,2,34,798
120,19,200,1766,6,69,730
121,7,199,1987,4,43,721
122,14,102,1148,5,47,413
123,18,154,1857,5,60,616
124,5,70,769,3,21,263
125,13,143,1615,5,50,558
126,4,134,1378,4,30,487
127,5,64,875,2,24,277
128,2,90,1026,2,19,336
129,19,160,1849,7,72,688
130,28,263,3325,5,90,1033
131,11,237,2661,3,53,885
132,11,93,1058,4,40,359
133,13,129,1609,5,50,533
134,15,93,1076,4,44,366
135,4,75,619,3,19,260
136,6,107,977,3,28,367
137,8,128,1000,4,36,439
138,4,189,2326,3,31,721
139,8,47,645,4,33,225
140,15,143,1829,4,49,560
141,3,38,331,3,16,142
142,5,105,829,3,27,354
143,3,32,405,2,14,135
144,16,175,1989,5,61,684
145,12,87,838,5,40,329
146,5,79,810,5,25,291
147,10,220,2647,5,51,860
148,5,79,1012,3,26,326
149,6,69,570,2,22,241
150,21,245,2614,4,72,901
151,10,203,2449,5,46,795
152,14,181,1843,6,59,692
153,12,246,2700,5,59,922
154,7,70,942,5,31,313
155,17,122,1399,5,54,475
156,19,317,3406,5,81,1179
157,10,85,869,4,38,332
158,7,50,846,4,25,235
159,10,153,1654,6,47,580
160,9,131,1342,5,43,500
