Node,WiD1,WiD2,WiD3,WiH1,WiH2,WiH3
0,258,9675,424377,51,4429,177782
1,90,4207,165201,32,1697,74631
2,174,6274,268978,40,2934,114865
3,67,3046,120576,25,1231,53882
4,46,2169,85521,20,854,38452
5,33,1448,56806,17,592,25546
6,106,4423,180016,33,1891,79551
7,24,1685,65754,16,545,29471
8,95,3516,142193,27,1599,62656
9,114,4457,181374,32,1975,80001
10,61,2891,112713,25,1150,51092
11,203,7667,326459,44,3454,139409
12,278,10081,446626,53,4714,185570
13,226,8594,372490,48,3917,157545
14,133,5857,244495,40,2452,106366
15,151,5955,253999,39,2655,109046
16,118,5175,210527,36,2182,93235
17,161,6467,269369,41,2861,117075
18,146,5926,249211,40,2620,107925
19,152,5986,249702,41,2671,108912
20,119,4940,200697,38,2156,89148
21,146,5577,232465,38,2564,100917
22,114,4313,180242,34,1967,78591
23,175,6477,273734,41,2983,117852
24,118,4848,200049,36,2091,87784
25,133,5247,215266,36,2380,94638
26,126,4709,196271,34,2179,85304
27,107,4230,170206,31,1847,75606
28,110,4111,166538,32,1874,73505
29,108,4014,165515,32,1860,72631
30,104,4086,168239,32,1858,73851
31,118,4675,194569,36,2108,84904
32,71,3252,126838,30,1357,57601
33,139,5325,221641,39,2429,96583
34,97,3783,152568,30,1671,67598
35,77,3587,140832,28,1457,63436
36,81,2814,114779,25,1340,50491
37,76,3455,138060,33,1468,61912
38,71,2981,118042,25,1263,52841
39,70,2650,106310,27,1226,47530
40,51,2577,102534,25,1020,45984
41,101,4045,158125,32,1778,71470
42,87,3383,135115,31,1537,60660
43,84,3058,127795,30,1465,56227
44,75,3113,125223,27,1349,55727
45,82,3151,125080,31,1429,56234
46,89,3274,135198,30,1546,59239
47,86,3344,135750,30,1529,60254
48,68,2904,113407,25,1237,51331
49,46,2299,91774,24,929,41004
50,61,2743,108328,25,1114,48575
51,67,2886,113934,24,1204,51035
52,64,2443,99445,24,1112,43931
53,57,2406,94193,24,1038,42665
54,96,3354,136789,29,1583,60416
55,76,2787,114758,26,1264,50186
56,42,2246,87685,22,862,39637
57,55,2726,105745,24,1084,48064
58,49,1955,76806,21,861,34632
59,72,2744,110238,25,1257,49226
60,30,1906,76263,17,662,33740
61,48,2061,79635,21,876,36204
62,53,2111,85753,24,950,38099
63,93,3316,134276,30,1566,59486
64,45,2064,81871,18,812,36513
65,64,2404,95243,23,1078,42687
66,32,1684,67229,18,658,30153
67,78,2818,114163,26,1318,50492
68,61,2314,93159,24,1053,41513
69,47,2256,87065,23,932,39746
70,57,2146,84662,23,984,38025
71,59,2603,102989,23,1078,46278
72,47,2297,89866,20,891,40315
73,85,3270,132520,30,1501,58802
74,63,2459,98785,23,1099,43971
75,43,1800,72840,21,804,32282
76,69,2678,103013,27,1187,46902
77,66,2323,93462,23,1118,41528
78,50,2031,80629,22,895,36140
79,45,2063,82051,22,855,36774
80,52,2249,87128,21,945,39675
81,41,1856,72194,24,814,32913
82,46,2075,82148,22,868,36902
83,65,2437,91521,23,1099,42427
84,59,2563,101433,24,1071,45605
85,58,1939,78713,21,954,34910
86,82,2742,109738,25,1330,48921
87,51,1863,74480,23,876,33299
88,48,1997,81386,22,893,35995
89,76,2360,97711,23,1214,42684
90,45,1965,78593,21,840,35130
91,64,2156,86753,26,1088,38764
92,51,2149,84505,22,918,38105
93,44,1842,72135,23,804,32788
94,66,2140,88383,25,1082,38795
95,29,1301,50401,19,562,22897
96,46,1946,76418,18,830,34455
97,38,1536,59740,20,690,27205
98,70,2244,91989,23,1113,40347
99,39,2055,79689,22,787,36156
100,32,1704,67243,19,650,30181
101,57,1954,78841,23,951,35139
102,35,1698,63294,21,697,29554
103,35,1495,60143,21,665,26999
104,51,2369,94005,22,950,42025
105,43,1828,73896,20,776,32700
106,49,1779,68062,21,840,31174
107,39,1620,63880,19,707,28651
108,70,2212,88592,24,1109,39428
109,53,2417,94573,24,1002,42771
110,26,1610,63736,18,595,28610
111,54,2146,83663,22,941,37874
112,36,1852,74068,21,732,32997
113,55,2189,86831,23,972,38973
114,47,1968,77159,21,845,34793
115,40,1553,63293,17,693,27837
116,44,1832,74120,21,806,32947
117,33,1284,49957,16,581,22575
