Node,SIR,Infected_sum,Normalized_SIR
1,0.003416,0,0.29925596676007343
2,0.002084,0,0.17054787902212773
3,0.000708,0,0.03758817277031597
4,0.000364,0,0.004348246207363031
5,0.000558,0,0.02309401874577254
6,0.000928,0,0.058846265339646334
7,0.001366,0,0.10116919509131317
8,0.000523,0,0.01971204947337907
9,0.002278,0,0.18929365156053726
10,0.001103,0,0.07575611170161367
11,0.000399,0,0.007730215479756497
12,0.000678,0,0.03468934196540728
13,0.000572,0,0.024446806454729925
14,0.000886,0,0.05478790221277418
15,0.010668,0,1.0
16,0.002635,0,0.22378973813895064
17,0.000365,0,0.004444873900859984
18,0.000566,0,0.023867040293748185
19,0.000343,0,0.0023190646439269482
20,0.000818,0,0.048217219054981164
21,0.000464,0,0.014011015557058653
22,0.000508,0,0.018262634070924724
23,0.001158,0,0.08107063484394626
24,0.004877,0,0.4404290269591265
25,0.000406,0,0.008406609334235192
26,0.000366,0,0.004541501594356943
27,0.000338,0,0.0018359261764421657
28,0.00034,0,0.0020291815634360826
29,0.000545,0,0.021837858730312108
30,0.000553,0,0.022610880278287757
31,0.000411,0,0.008889747801719973
32,0.000387,0,0.006570683157793021
33,0.000634,0,0.03043772345154121
34,0.00629,0,0.5769639578703256
35,0.004439,0,0.39810609720745965
36,0.00389,0,0.34505749347763065
37,0.00277,0,0.23683447676103972
38,0.004079,0,0.3633201275485554
39,0.001092,0,0.07469320707314717
40,0.003179,0,0.2763552034012948
41,0.000644,0,0.031404000386510776
42,0.004852,0,0.4380133346217026
43,0.00088,0,0.05420813605179245
44,0.002195,0,0.18127355300028986
45,0.000521,0,0.019518794086385155
46,0.000466,0,0.014204270944052565
47,0.002603,0,0.22069765194704802
48,0.00463,0,0.41656198666537825
49,0.002253,0,0.18687795922311332
50,0.000869,0,0.05314523142332592
51,0.001456,0,0.10986568750603923
52,0.002884,0,0.2478500338196927
53,0.002601,0,0.2205043965600541
54,0.000973,0,0.06319451154700938
55,0.001458,0,0.11005894289303314
56,0.001055,0,0.07111798241375977
57,0.004284,0,0.3831288047154314
58,0.001086,0,0.07411344091216542
59,0.002221,0,0.18378587303121072
60,0.0015,0,0.1141173060199053
61,0.001184,0,0.08358295487486712
62,0.000542,0,0.021547975649821232
63,0.000425,0,0.010242535510677357
64,0.000349,0,0.002898830804908689
