Node,SIR,Infected_sum
1,0.000725,0
2,0.000875,0
3,0.000618,0
4,0.000456,0
5,0.000845,0
6,0.000818,0
7,0.000731,0
8,0.00189,0
9,0.001005,0
10,0.001965,0
11,0.000798,0
12,0.000589,0
13,0.000463,0
14,0.000989,0
15,0.000457,0
16,0.000672,0
17,0.000612,0
18,0.000501,0
19,0.000461,0
20,0.000573,0
21,0.000456,0
22,0.000728,0
23,0.000561,0
24,0.000771,0
25,0.000571,0
26,0.000619,0
27,0.000694,0
28,0.000807,0
29,0.001195,0
30,0.000459,0
31,0.001018,0
32,0.000461,0
33,0.004056,0
34,0.000551,0
35,0.000515,0
36,0.000483,0
37,0.000521,0
38,0.001454,0
39,0.000727,0
40,0.000481,0
41,0.00056,0
42,0.000505,0
43,0.000844,0
44,0.000661,0
45,0.000718,0
46,0.000599,0
47,0.000498,0
48,0.001414,0
49,0.00077,0
50,0.001527,0
51,0.002498,0
52,0.000795,0
53,0.000598,0
54,0.000454,0
55,0.000523,0
56,0.000689,0
57,0.000916,0
58,0.0006,0
59,0.000455,0
60,0.000485,0
61,0.000455,0
62,0.000795,0
63,0.000542,0
64,0.000721,0
65,0.000481,0
66,0.00082,0
67,0.000878,0
68,0.00052,0
69,0.000511,0
70,0.0005,0
71,0.000937,0
72,0.000493,0
73,0.003156,0
74,0.000664,0
75,0.000753,0
76,0.000669,0
77,0.000578,0
78,0.001072,0
79,0.000535,0
80,0.000931,0
81,0.000471,0
82,0.000589,0
83,0.000466,0
84,0.0011,0
85,0.000642,0
86,0.000472,0
87,0.000478,0
88,0.000478,0
89,0.000455,0
90,0.001612,0
91,0.000485,0
92,0.000733,0
93,0.000653,0
94,0.000607,0
95,0.001556,0
96,0.000892,0
97,0.000708,0
98,0.000567,0
99,0.000516,0
100,0.000457,0
101,0.000574,0
102,0.000752,0
103,0.000862,0
104,0.000496,0
105,0.000788,0
106,0.000461,0
107,0.000904,0
108,0.000493,0
109,0.000519,0
110,0.000867,0
111,0.000486,0
112,0.000471,0
113,0.000752,0
114,0.000519,0
115,0.000515,0
116,0.000457,0
117,0.001032,0
118,0.000645,0
119,0.000678,0
120,0.000554,0
121,0.000509,0
122,0.000944,0
123,0.000724,0
124,0.003004,0
125,0.000742,0
126,0.000528,0
127,0.000741,0
128,0.000524,0
129,0.003756,0
130,0.000883,0
131,0.000479,0
132,0.000787,0
133,0.000459,0
134,0.000796,0
135,0.000743,0
136,0.000524,0
137,0.000942,0
138,0.000478,0
139,0.000471,0
140,0.000459,0
141,0.000527,0
142,0.000456,0
143,0.000475,0
144,0.000612,0
145,0.000891,0
146,0.000621,0
147,0.000602,0
148,0.000497,0
149,0.000528,0
150,0.000609,0
151,0.001092,0
152,0.000478,0
153,0.000531,0
154,0.000455,0
155,0.000673,0
156,0.000459,0
157,0.00061,0
158,0.000457,0
159,0.002484,0
160,0.000511,0
161,0.000531,0
162,0.000617,0
163,0.000655,0
164,0.001,0
165,0.00086,0
166,0.000588,0
167,0.000528,0
168,0.001582,0
169,0.000515,0
170,0.000519,0
171,0.000476,0
172,0.001142,0
173,0.000467,0
174,0.000575,0
175,0.00066,0
176,0.000592,0
177,0.000521,0
178,0.00051,0
179,0.000455,0
180,0.000467,0
181,0.000916,0
182,0.00054,0
183,0.000501,0
184,0.000585,0
185,0.000503,0
186,0.000457,0
187,0.000516,0
188,0.000495,0
189,0.00054,0
190,0.000669,0
191,0.000544,0
192,0.000486,0
193,0.000537,0
194,0.000708,0
195,0.000524,0
196,0.000546,0
197,0.000566,0
198,0.001278,0
199,0.000899,0
200,0.000515,0
201,0.001039,0
202,0.00061,0
203,0.000985,0
204,0.000576,0
205,0.001068,0
206,0.000456,0
207,0.000507,0
208,0.00052,0
209,0.000526,0
210,0.000506,0
211,0.000741,0
212,0.000761,0
213,0.000925,0
214,0.000505,0
215,0.000591,0
216,0.000456,0
217,0.00054,0
218,0.000679,0
219,0.00066,0
220,0.00054,0
221,0.000465,0
222,0.000457,0
223,0.000788,0
224,0.000511,0
225,0.000485,0
226,0.000788,0
227,0.001625,0
228,0.000477,0
229,0.000519,0
230,0.00047,0
231,0.000526,0
232,0.000577,0
233,0.000513,0
234,0.000461,0
235,0.000586,0
236,0.000518,0
237,0.000552,0
238,0.000456,0
239,0.001075,0
240,0.000474,0
241,0.000503,0
242,0.000555,0
243,0.000482,0
244,0.000451,0
245,0.000867,0
246,0.000664,0
247,0.000583,0
248,0.000455,0
249,0.000462,0
250,0.000567,0
251,0.000485,0
252,0.000689,0
253,0.000537,0
254,0.00099,0
255,0.000826,0
256,0.000464,0
257,0.000459,0
258,0.000521,0
259,0.000565,0
260,0.000815,0
261,0.000529,0
262,0.000584,0
263,0.000453,0
264,0.000493,0
265,0.000581,0
266,0.000514,0
267,0.001136,0
268,0.000822,0
269,0.000612,0
270,0.000469,0
271,0.000708,0
272,0.000473,0
273,0.000465,0
274,0.000453,0
275,0.000467,0
276,0.000477,0
277,0.00047,0
278,0.000507,0
279,0.000454,0
280,0.000454,0
281,0.000507,0
282,0.000627,0
283,0.000544,0
284,0.001457,0
285,0.00054,0
286,0.000746,0
287,0.000828,0
288,0.000455,0
289,0.000466,0
290,0.000518,0
291,0.000458,0
292,0.000458,0
293,0.000727,0
294,0.001024,0
295,0.000777,0
296,0.000978,0
297,0.000545,0
298,0.000726,0
299,0.00068,0
300,0.000482,0
301,0.000701,0
302,0.000461,0
303,0.000546,0
304,0.000681,0
305,0.000456,0
306,0.000469,0
307,0.000492,0
308,0.00049,0
309,0.000484,0
310,0.000542,0
311,0.000551,0
312,0.001568,0
313,0.000636,0
314,0.000588,0
315,0.00054,0
316,0.001019,0
317,0.00049,0
318,0.000479,0
319,0.000521,0
320,0.000559,0
321,0.000496,0
322,0.000454,0
323,0.000905,0
324,0.000454,0
325,0.00052,0
326,0.000456,0
327,0.000452,0
328,0.000487,0
329,0.000689,0
330,0.000477,0
331,0.000479,0
332,0.000469,0
333,0.00046,0
334,0.000798,0
335,0.000813,0
336,0.000466,0
337,0.001038,0
338,0.000468,0
339,0.000738,0
340,0.000457,0
341,0.000464,0
342,0.000621,0
343,0.000478,0
344,0.000517,0
345,0.000477,0
346,0.00052,0
347,0.000523,0
348,0.000506,0
349,0.000666,0
350,0.00077,0
351,0.000463,0
352,0.000567,0
353,0.000634,0
354,0.000467,0
355,0.00364,0
356,0.000806,0
357,0.000457,0
358,0.000464,0
359,0.000892,0
360,0.00093,0
361,0.000519,0
362,0.000613,0
363,0.000491,0
364,0.000468,0
365,0.000501,0
366,0.000789,0
367,0.00046,0
368,0.000481,0
369,0.000813,0
370,0.000489,0
371,0.000713,0
372,0.000475,0
373,0.000458,0
374,0.00054,0
375,0.000487,0
376,0.000544,0
377,0.00047,0
378,0.000476,0
379,0.00065,0
380,0.000457,0
381,0.000502,0
382,0.000453,0
383,0.000599,0
384,0.000458,0
385,0.000453,0
386,0.000544,0
387,0.000848,0
388,0.000465,0
389,0.001147,0
390,0.000495,0
391,0.000538,0
392,0.00049,0
393,0.000459,0
394,0.000459,0
395,0.000464,0
396,0.000474,0
397,0.000608,0
398,0.000539,0
399,0.000461,0
400,0.000862,0
401,0.000643,0
402,0.00049,0
403,0.000478,0
404,0.000461,0
405,0.000502,0
406,0.000464,0
407,0.000464,0
408,0.000556,0
409,0.000467,0
410,0.000453,0
411,0.00046,0
412,0.000452,0
413,0.000662,0
414,0.000477,0
415,0.000456,0
416,0.000689,0
417,0.000567,0
418,0.000459,0
419,0.000869,0
420,0.000825,0
421,0.000505,0
422,0.000792,0
423,0.000506,0
424,0.000594,0
425,0.000551,0
426,0.000847,0
427,0.000641,0
428,0.000456,0
429,0.000483,0
430,0.000462,0
431,0.000483,0
432,0.000848,0
433,0.000573,0
434,0.000526,0
435,0.000868,0
436,0.000962,0
437,0.000544,0
438,0.000491,0
439,0.000687,0
440,0.00062,0
441,0.000879,0
442,0.001559,0
443,0.000481,0
444,0.000543,0
445,0.000565,0
446,0.000465,0
447,0.00051,0
448,0.000567,0
449,0.001003,0
450,0.000503,0
451,0.000506,0
452,0.000531,0
453,0.000459,0
454,0.000458,0
455,0.000533,0
456,0.000476,0
457,0.000484,0
458,0.000556,0
459,0.000674,0
460,0.000481,0
461,0.000562,0
462,0.000495,0
463,0.000542,0
464,0.000711,0
465,0.000468,0
466,0.000533,0
467,0.000875,0
468,0.000741,0
469,0.000498,0
470,0.00061,0
471,0.000483,0
472,0.000684,0
473,0.000826,0
474,0.000461,0
475,0.000455,0
476,0.000544,0
477,0.000549,0
478,0.000518,0
479,0.000457,0
480,0.000585,0
481,0.000505,0
482,0.000458,0
483,0.000506,0
484,0.000853,0
485,0.000467,0
486,0.000886,0
487,0.000763,0
488,0.000457,0
489,0.000569,0
490,0.000543,0
491,0.000569,0
492,0.000464,0
493,0.000456,0
494,0.000454,0
495,0.001096,0
496,0.000469,0
497,0.00077,0
498,0.000485,0
499,0.000832,0
500,0.001025,0
501,0.000782,0
502,0.000778,0
503,0.000581,0
504,0.00046,0
505,0.001507,0
506,0.000689,0
507,0.000715,0
508,0.000554,0
509,0.000457,0
510,0.000526,0
511,0.000467,0
512,0.000886,0
513,0.000955,0
514,0.000593,0
515,0.00074,0
516,0.000472,0
517,0.000452,0
518,0.000495,0
519,0.000467,0
520,0.000456,0
521,0.00047,0
522,0.00051,0
523,0.000591,0
524,0.00047,0
525,0.00065,0
526,0.000533,0
527,0.000791,0
528,0.000518,0
529,0.000498,0
530,0.000527,0
531,0.000539,0
532,0.000661,0
533,0.000528,0
534,0.000753,0
535,0.000489,0
536,0.000456,0
537,0.000471,0
538,0.000903,0
539,0.000692,0
540,0.00086,0
541,0.000745,0
542,0.000562,0
543,0.000457,0
544,0.000473,0
545,0.000458,0
546,0.000638,0
547,0.00046,0
548,0.000452,0
549,0.000456,0
550,0.00068,0
551,0.000696,0
552,0.000561,0
553,0.000469,0
554,0.000457,0
555,0.000556,0
556,0.000478,0
557,0.000529,0
558,0.000457,0
559,0.000573,0
560,0.00088,0
561,0.00046,0
562,0.000455,0
563,0.000507,0
564,0.000916,0
565,0.000539,0
566,0.000754,0
567,0.000564,0
568,0.00047,0
569,0.000472,0
570,0.000472,0
571,0.000517,0
572,0.000592,0
573,0.001015,0
574,0.000568,0
575,0.000464,0
576,0.000728,0
577,0.000494,0
578,0.000595,0
579,0.000507,0
580,0.000747,0
581,0.000494,0
582,0.000483,0
583,0.000502,0
584,0.0005,0
585,0.000456,0
586,0.000583,0
587,0.000634,0
588,0.000524,0
589,0.000502,0
590,0.000647,0
591,0.00074,0
592,0.00049,0
593,0.000534,0
594,0.000477,0
595,0.000839,0
596,0.00096,0
597,0.000467,0
598,0.000482,0
599,0.000475,0
600,0.000841,0
601,0.000493,0
602,0.00082,0
603,0.000599,0
604,0.000496,0
605,0.000811,0
606,0.000509,0
607,0.000507,0
608,0.000466,0
609,0.000465,0
610,0.000456,0
611,0.000455,0
612,0.000461,0
613,0.000477,0
614,0.000466,0
615,0.000457,0
616,0.000458,0
617,0.000535,0
618,0.000535,0
619,0.00047,0
620,0.000455,0
621,0.000789,0
622,0.000655,0
623,0.000561,0
624,0.000553,0
625,0.000465,0
626,0.000456,0
627,0.000456,0
628,0.000908,0
629,0.000778,0
630,0.000529,0
631,0.000726,0
632,0.000764,0
633,0.000891,0
634,0.000468,0
635,0.000579,0
636,0.00059,0
637,0.000513,0
638,0.000834,0
639,0.000709,0
640,0.000552,0
641,0.000458,0
642,0.000614,0
643,0.000547,0
644,0.000577,0
645,0.000466,0
646,0.000469,0
647,0.0006,0
648,0.000498,0
649,0.000534,0
650,0.000457,0
651,0.000488,0
652,0.000495,0
653,0.001035,0
654,0.000473,0
655,0.000667,0
656,0.000536,0
657,0.000456,0
658,0.000459,0
659,0.000478,0
660,0.000511,0
661,0.000467,0
662,0.000496,0
663,0.000489,0
664,0.000535,0
665,0.000699,0
666,0.000469,0
667,0.000714,0
668,0.000453,0
669,0.000461,0
670,0.000456,0
671,0.000487,0
672,0.000466,0
673,0.000463,0
674,0.000833,0
675,0.000466,0
676,0.000767,0
677,0.000825,0
678,0.000674,0
679,0.001026,0
680,0.000456,0
681,0.000462,0
682,0.000676,0
683,0.000477,0
684,0.000557,0
685,0.000459,0
686,0.000458,0
687,0.000476,0
688,0.000823,0
689,0.000507,0
690,0.000465,0
691,0.000464,0
692,0.000619,0
693,0.000924,0
694,0.000766,0
695,0.000749,0
696,0.00049,0
697,0.000838,0
698,0.000499,0
699,0.000465,0
700,0.000472,0
701,0.000909,0
702,0.000551,0
703,0.000511,0
704,0.000459,0
705,0.000456,0
706,0.000866,0
707,0.000484,0
708,0.00047,0
709,0.000669,0
710,0.000456,0
711,0.000464,0
712,0.000464,0
713,0.000575,0
714,0.000479,0
715,0.000457,0
716,0.000454,0
717,0.000466,0
718,0.000457,0
719,0.000465,0
720,0.0005,0
721,0.00062,0
722,0.000539,0
723,0.000456,0
724,0.000535,0
725,0.000456,0
726,0.000628,0
727,0.000479,0
728,0.000487,0
729,0.000457,0
730,0.000476,0
731,0.000551,0
732,0.000456,0
733,0.000474,0
734,0.000858,0
735,0.000508,0
736,0.000473,0
737,0.000454,0
738,0.000466,0
739,0.00046,0
740,0.000536,0
741,0.000455,0
742,0.000487,0
743,0.000536,0
744,0.000501,0
745,0.00051,0
746,0.000622,0
747,0.000473,0
748,0.000677,0
749,0.000459,0
750,0.000542,0
751,0.000529,0
752,0.00051,0
753,0.000457,0
754,0.000883,0
755,0.000503,0
756,0.000452,0
757,0.000457,0
758,0.000473,0
759,0.000469,0
760,0.000554,0
761,0.000717,0
762,0.000455,0
763,0.000522,0
764,0.000479,0
765,0.000905,0
766,0.000579,0
767,0.000714,0
768,0.000454,0
769,0.000459,0
770,0.000462,0
771,0.000842,0
772,0.000468,0
773,0.000649,0
774,0.000462,0
775,0.000459,0
776,0.000487,0
777,0.000455,0
778,0.000514,0
779,0.000747,0
780,0.000707,0
781,0.000528,0
782,0.00046,0
783,0.000458,0
784,0.000454,0
785,0.000502,0
786,0.000508,0
787,0.000601,0
788,0.000565,0
789,0.000484,0
790,0.000456,0
791,0.000463,0
792,0.000483,0
793,0.000757,0
794,0.000714,0
795,0.000453,0
796,0.000587,0
797,0.000456,0
798,0.000519,0
799,0.000569,0
800,0.000455,0
801,0.000502,0
802,0.000454,0
803,0.000502,0
804,0.000457,0
805,0.000475,0
806,0.000456,0
807,0.000516,0
808,0.000852,0
809,0.000456,0
810,0.000512,0
811,0.000465,0
812,0.000492,0
