Node,SIR,Infected_sum,Normalized_SIR
1,0.185213,0,0.775693961429023
2,0.159736,0,0.6682980292970808
3,0.214645,0,0.8997618294867742
4,0.150522,0,0.629457266308357
5,0.090267,0,0.3754578986194541
6,0.16009,0,0.6697902834861419
7,0.163095,0,0.6824575824639055
8,0.08032,0,0.333527242069765
9,0.156519,0,0.6547370639688059
10,0.167733,0,0.7020086415849931
11,0.154463,0,0.6460701865317736
12,0.128159,0,0.5351881125513752
13,0.172365,0,0.7215344082621983
14,0.164806,0,0.6896701443777006
15,0.126004,0,0.5261039097902835
16,0.227097,0,0.9522520813573612
17,0.049903,0,0.20530719780798823
18,0.148533,0,0.6210728211613447
19,0.180303,0,0.7549963115186005
20,0.150508,0,0.6293982506059648
21,0.210742,0,0.8833090947412794
22,0.128533,0,0.536764674886711
23,0.215697,0,0.90419643798082
24,0.184103,0,0.7710148593107808
25,0.138503,0,0.5787922858046158
26,0.036721,0,0.14973969859837707
27,0.141965,0,0.593386025924755
28,0.105908,0,0.4413910844135315
29,0.067189,0,0.2781747286331542
30,0.175298,0,0.7338981979133734
31,0.164419,0,0.6880387817472864
32,0.036042,0,0.14687743703235326
33,0.084689,0,0.35194435662345874
34,0.141569,0,0.5917167246285172
35,0.011522,0,0.04351564969965223
36,0.011676,0,0.044164822425966914
37,0.013862,0,0.05337970281378438
38,0.146373,0,0.6119675413636843
39,0.195259,0,0.8180419433027716
40,0.181106,0,0.758381283591527
41,0.214604,0,0.8995889977869111
42,0.226723,0,0.9506755190220255
43,0.109198,0,0.4552597744757087
44,0.146024,0,0.6104963642111918
45,0.175328,0,0.7340246601327853
46,0.19838,0,0.8311982295289282
47,0.08216,0,0.34128359152703125
48,0.090494,0,0.3764147960796712
49,0.207418,0,0.8692970808304352
50,0.19002,0,0.7959574243861313
51,0.144045,0,0.602154073137317
52,0.202579,0,0.8488987248392876
53,0.034049,0,0.13847613025608602
54,0.194753,0,0.8159089472020234
55,0.141958,0,0.5933565180735588
56,0.19892,0,0.8334745494783434
57,0.153455,0,0.6418210559595321
58,0.179401,0,0.7511940141216146
59,0.125589,0,0.5243545157550848
60,0.028084,0,0.11333122562967649
61,0.065177,0,0.269693329117926
62,0.166744,0,0.6978396037517125
63,0.065289,0,0.27016545473706394
64,0.119312,0,0.49789440404679103
65,0.100201,0,0.4173337548740647
66,0.122553,0,0.5115565391505954
67,0.073867,0,0.3063252186742544
68,0.104919,0,0.4372220465802508
69,0.14745,0,0.6165075350405733
70,0.144139,0,0.6025503214248076
71,0.108225,0,0.4511581831594478
72,0.176037,0,0.7370133839182211
73,0.128123,0,0.5350363578880809
74,0.152957,0,0.6397217831172938
75,0.076578,0,0.317753187901781
76,0.201029,0,0.8423648435030036
77,0.074608,0,0.30944883549372953
78,0.089925,0,0.37401622931815787
79,0.102726,0,0.4279776583412372
80,0.159056,0,0.6654315523237433
81,0.171259,0,0.716872167773211
82,0.145011,0,0.6062261566023817
83,0.070293,0,0.2912593529349773
84,0.138082,0,0.5770175993255349
85,0.15325,0,0.6409568974602171
86,0.097801,0,0.4072167773211086
87,0.070784,0,0.29332911792601957
88,0.099167,0,0.41297502371166617
89,0.0525,0,0.2162546106017494
90,0.116093,0,0.4843250079038887
91,0.08887,0,0.3695689746021709
92,0.08365,0,0.3475645484244915
93,0.086371,0,0.35903467172515546
94,0.146969,0,0.6144799241226683
95,0.051501,0,0.21204341869533144
96,0.036562,0,0.14906944883549372
97,0.033085,0,0.13441247760564867
98,0.025906,0,0.10415006850036886
99,0.043439,0,0.17805880493202655
100,0.02603,0,0.1046727790072716
101,0.098787,0,0.4113731689324481
102,0.020863,0,0.08289176941721994
103,0.054435,0,0.22441142375382023
104,0.14725,0,0.615664453577827
105,0.238424,0,1.0
106,0.155719,0,0.6513647381178206
107,0.129515,0,0.5409042048687954
108,0.083069,0,0.3451153967752134
109,0.027476,0,0.11076825798292761
110,0.088978,0,0.37002423859205397
111,0.012443,0,0.047398039835599114
112,0.120049,0,0.5010011592370113
113,0.10844,0,0.45206449573190005
114,0.043901,0,0.18000632311097062
115,0.085021,0,0.35334387185161764
116,0.203683,0,0.8535525345136474
117,0.115905,0,0.4835325113289071
118,0.05968,0,0.24652123511434293
119,0.071026,0,0.2943492464959427
120,0.157749,0,0.6599220149646959
121,0.077511,0,0.3216861629254926
122,0.100149,0,0.41711455369375067
123,0.047665,0,0.19587311623985668
124,0.131647,0,0.5498914532616713
125,0.088212,0,0.36679523658973545
126,0.026935,0,0.10848772262619877
127,0.115669,0,0.48253767520286645
128,0.208952,0,0.8757635156496997
129,0.069364,0,0.28734323954052055
130,0.104432,0,0.43516914321846345
131,0.12432,0,0.5190051638739593
132,0.078335,0,0.32515965855200757
133,0.122669,0,0.5120455263989883
134,0.191317,0,0.8014248076720413
135,0.184708,0,0.7735651807355887
136,0.07298,0,0.3025861523869744
137,0.18908,0,0.7919949415112235
138,0.042139,0,0.17257877542417538
139,0.036555,0,0.1490399409842976
140,0.190477,0,0.7978838655285068
141,0.080151,0,0.3328148382337443
142,0.152121,0,0.636197702603014
143,0.174854,0,0.7320265570660766
144,0.036826,0,0.1501823163663189
145,0.146557,0,0.6127431763094109
146,0.172641,0,0.7226978606807882
147,0.145942,0,0.6101507008114658
148,0.116276,0,0.48509642744230164
149,0.111511,0,0.4650100115923701
150,0.154875,0,0.6478069343450311
151,0.025204,0,0.10119085256612921
152,0.144405,0,0.6036716197702603
153,0.101853,0,0.42429760775634945
154,0.033472,0,0.13604384023606284
155,0.128389,0,0.5361576562335336
156,0.052399,0,0.21582885446306252
157,0.122511,0,0.5113794920434187
158,0.051753,0,0.21310570133839185
159,0.036119,0,0.14720202339551058
160,0.016541,0,0.06467277900727157
161,0.080779,0,0.33546211402676784
162,0.105138,0,0.43814522078195806
163,0.079808,0,0.33136895352513435
164,0.054947,0,0.22656971229845085
165,0.084192,0,0.3498492991885341
166,0.071014,0,0.29429866160817786
167,0.076112,0,0.315788808093582
168,0.106638,0,0.44446833175255557
169,0.06053,0,0.2501043313310149
170,0.050089,0,0.20609126356834231
171,0.026052,0,0.10476551796817368
172,0.048269,0,0.19841922225735062
173,0.017914,0,0.0704605332490252
174,0.055172,0,0.22751817894404047
175,0.012425,0,0.047322162503951944
176,0.137338,0,0.5738813362841184
177,0.031756,0,0.12881020128569923
178,0.051621,0,0.21254926757297926
179,0.043722,0,0.17925176520181263
180,0.027657,0,0.11153124670671305
181,0.086577,0,0.35990304563178416
182,0.174508,0,0.7305680261355253
183,0.169379,0,0.7089472020233956
184,0.092442,0,0.3846264095268205
185,0.178116,0,0.7457772157234692
186,0.100221,0,0.41741806302033935
187,0.080663,0,0.33497312677837493
188,0.086357,0,0.3589756560227632
189,0.09756,0,0.40620086415849926
190,0.06867,0,0.28441774686479077
191,0.105091,0,0.4379470966382127
192,0.091731,0,0.38162925492675726
193,0.155034,0,0.6484771841079144
194,0.175203,0,0.7334977342185689
195,0.050619,0,0.2083254294446201
196,0.215482,0,0.9032901254083676
197,0.122385,0,0.5108483507218885
198,0.178439,0,0.7471387922858046
199,0.122389,0,0.5108652123511435
200,0.15365,0,0.6426430603857098
201,0.190656,0,0.7986384234376647
202,0.135133,0,0.5645863631573401
203,0.135408,0,0.5657456001686163
204,0.204313,0,0.8562082411212983
205,0.186034,0,0.7791548108335968
206,0.195769,0,0.8201918010327748
207,0.148778,0,0.6221055959532089
208,0.106231,0,0.4427526609758668
209,0.07104,0,0.29440826219833494
210,0.185234,0,0.7757824849826115
211,0.122657,0,0.5119949415112235
212,0.167401,0,0.7006091263568343
213,0.159778,0,0.6684750764042576
214,0.170009,0,0.7116029086310465
215,0.176237,0,0.7378564653809675
216,0.151768,0,0.6347096638212667
217,0.128704,0,0.5374855095373591
218,0.162406,0,0.6795531668247444
219,0.171446,0,0.7176604489408789
220,0.06762,0,0.27999156918537255
221,0.106634,0,0.44445147012330066
222,0.114368,0,0.47705343028770153
223,0.04245,0,0.17388976709874593
224,0.042184,0,0.1727684687532933
225,0.013959,0,0.05378859732321635
226,0.019103,0,0.07547265254505217
227,0.142858,0,0.5971503846559174
228,0.111356,0,0.4643566234587417
229,0.042111,0,0.1724607440193909
230,0.10562,0,0.44017704710717676
231,0.113189,0,0.47208346506481186
232,0.027189,0,0.10955843608388662
233,0.201477,0,0.8442533459795553
234,0.074759,0,0.3100853619981031
235,0.110338,0,0.46006533881336287
236,0.033608,0,0.13661713563073033
237,0.161109,0,0.6740857835388344
238,0.118314,0,0.4936874275476868
239,0.158024,0,0.6610812519759721
240,0.114411,0,0.477234692802192
241,0.185481,0,0.7768236905891032
242,0.02937,0,0.11875223943513544
243,0.175116,0,0.7331309937822742
244,0.0654,0,0.2706333649488882
245,0.116139,0,0.4845189166403204
246,0.121387,0,0.5066413742227842
247,0.037627,0,0.153558857624618
248,0.106383,0,0.443393402887554
249,0.023711,0,0.0948972494467278
250,0.111644,0,0.4655706607650964
251,0.128573,0,0.5369332911792601
252,0.070295,0,0.29126778374960477
253,0.01826,0,0.07191906417957636
254,0.121993,0,0.5091959110549057
255,0.12915,0,0.5393655811992834
256,0.069045,0,0.2859985246074402
257,0.097102,0,0.40427020760881016
258,0.054094,0,0.22297396985983772
259,0.139833,0,0.5843987775318791
260,0.066372,0,0.2747307408578354
261,0.01722,0,0.0675350405732954
262,0.053253,0,0.2194288123089894
263,0.1321,0,0.5518010327747919
264,0.051733,0,0.21302139319211721
265,0.067873,0,0.28105806723574667
266,0.03826,0,0.15622721045421015
267,0.127111,0,0.5307703656865844
268,0.149912,0,0.6268858678469806
269,0.162688,0,0.6807419116872168
270,0.097178,0,0.4045905785646538
271,0.150598,0,0.6297776372642007
272,0.041207,0,0.16865001580777744
273,0.038118,0,0.15562862261566024
274,0.183273,0,0.7675160712403836
275,0.0896,0,0.37264622194119507
276,0.120436,0,0.5026325218674255
277,0.056006,0,0.2310338286436927
278,0.0669,0,0.2769564759194857
279,0.079325,0,0.329332911792602
280,0.084979,0,0.35316682474444094
281,0.033325,0,0.13542417536094425
282,0.133517,0,0.5577742649383497
283,0.042469,0,0.17396985983770683
284,0.144492,0,0.604038360206555
285,0.052324,0,0.21551269891453265
286,0.069216,0,0.2867193592580883
287,0.114394,0,0.47716303087785855
288,0.036402,0,0.14839498366529666
289,0.159409,0,0.6669195911054906
290,0.059711,0,0.24665191274106862
291,0.12532,0,0.5232205711876909
292,0.031856,0,0.1292317420170724
293,0.132069,0,0.5516703551480662
294,0.017244,0,0.06763621034882496
295,0.040034,0,0.16370534302877016
296,0.04995,0,0.2055053219517336
297,0.069367,0,0.2873558857624618
298,0.058169,0,0.24015175466329436
299,0.189258,0,0.7927452840130678
300,0.098982,0,0.41219517335862577
301,0.041723,0,0.170825165981663
302,0.022815,0,0.0911202444936242
303,0.162512,0,0.6799999999999999
304,0.02735,0,0.11023711666139742
305,0.118194,0,0.493181578670039
306,0.075871,0,0.31477289493097266
307,0.072322,0,0.2998124143745389
308,0.104872,0,0.43702392243650545
309,0.025741,0,0.10345452629360313
310,0.021172,0,0.08419433027716304
311,0.052107,0,0.21459795552745287
312,0.056388,0,0.23264411423753822
313,0.098519,0,0.410243439772368
314,0.117957,0,0.4921825271366846
315,0.060726,0,0.2509305511645063
316,0.170844,0,0.7151227737380125
317,0.101231,0,0.42167562440720835
318,0.01466,0,0.05674359785014227
319,0.018102,0,0.07125302982400675
320,0.041517,0,0.16995679207503425
321,0.141729,0,0.5923911897987143
322,0.15104,0,0.6316408472968701
323,0.061462,0,0.25403309094741283
324,0.090444,0,0.3762040257139846
325,0.101473,0,0.42269575297713136
326,0.028529,0,0.11520708188428708
327,0.17846,0,0.7472273158393931
328,0.088876,0,0.3695942670460533
329,0.154857,0,0.6477310570133838
330,0.093732,0,0.3900642849615344
331,0.149512,0,0.625199704921488
332,0.214954,0,0.9010643903467173
333,0.225487,0,0.9454652755822531
334,0.088598,0,0.3684223838128359
335,0.162743,0,0.680973759089472
336,0.101679,0,0.42356412688376016
337,0.099352,0,0.41375487406470646
338,0.107393,0,0.447650964274423
339,0.130152,0,0.5435894193276425
340,0.123965,0,0.5175086942775846
341,0.175064,0,0.7329117926019602
342,0.013523,0,0.05195067973442934
343,0.054514,0,0.22474444093160503
344,0.121359,0,0.5065233428179997
345,0.012604,0,0.04807672041310992
346,0.088493,0,0.3679797660448941
347,0.065223,0,0.2698872378543577
348,0.049089,0,0.20187585625461063
349,0.069046,0,0.2860027400147539
350,0.02905,0,0.11740330909474128
351,0.119633,0,0.4992475497944989
352,0.089584,0,0.37257877542417533
353,0.094093,0,0.3915860470017915
354,0.204904,0,0.8586995468437137
355,0.180284,0,0.7549162187796395
356,0.174505,0,0.7305553799135841
357,0.07197,0,0.2983285910001054
358,0.118162,0,0.49304668563599957
359,0.045704,0,0.18760670249762884
360,0.056065,0,0.23128253767520288
361,0.141141,0,0.58991253029824
362,0.121387,0,0.5066413742227842
363,0.10398,0,0.4332637791126568
364,0.113213,0,0.4721846348403414
365,0.076695,0,0.3182463905574876
366,0.039004,0,0.15936347349562652
367,0.145807,0,0.609581620824112
368,0.151756,0,0.6346590789335019
369,0.084002,0,0.349048371798925
370,0.02953,0,0.1194267046053325
371,0.129127,0,0.5392686268310675
372,0.132177,0,0.5521256191379491
373,0.106643,0,0.44448940878912424
374,0.015961,0,0.0622278427653072
375,0.047153,0,0.19371482769522608
376,0.123276,0,0.5146042786384234
377,0.076262,0,0.31642111919064175
378,0.189592,0,0.7941532300558541
379,0.039959,0,0.16338918748024028
