Node,SIR,Infected_sum,Normalized_SIR
1,0.002715,0,0.018465995333628235
2,0.00763,0,0.06109651062943978
3,0.010207,0,0.08344825791678594
4,0.01471,0,0.1225052691837319
5,0.019862,0,0.16719141665148798
6,0.002506,0,0.01665322265879108
7,0.057051,0,0.4897521965774158
8,0.047689,0,0.4085503890088731
9,0.004403,0,0.03310695358781539
10,0.028437,0,0.24156713764062002
11,0.110006,0,0.9490602204817292
12,0.094503,0,0.8145941210654594
13,0.104235,0,0.8990051434172066
14,0.030413,0,0.2587060792936258
15,0.009404,0,0.07648339448188528
16,0.009033,0,0.07326550614521263
17,0.049832,0,0.427137814091055
18,0.080856,0,0.6962261368860209
19,0.01072,0,0.08789779084593168
20,0.042825,0,0.36636222493993564
21,0.004043,0,0.029984474339292064
22,0.006087,0,0.04771321762813008
23,0.010444,0,0.08550389008873047
24,0.002131,0,0.013400640108245947
25,0.013533,0,0.11229649675175424
26,0.028215,0,0.2396416087706973
27,0.014626,0,0.12177669069240979
28,0.005103,0,0.039178441015499645
29,0.002528,0,0.016844040835089728
30,0.079067,0,0.6807091497315535
31,0.115879,0,1.0
32,0.054716,0,0.46949944922935477
33,0.0647,0,0.5560962070550683
34,0.009251,0,0.07515634080126288
35,0.053106,0,0.45553502814568103
36,0.043473,0,0.3719826875872776
37,0.005415,0,0.041884589697553196
38,0.004406,0,0.03313297424821975
39,0.007358,0,0.058737304086111046
40,0.021962,0,0.1854058789345407
41,0.046438,0,0.3976997736202545
42,0.001483,0,0.0077801774609039575
43,0.006185,0,0.04856322586800587
44,0.003055,0,0.021415003512789153
45,0.055683,0,0.4778867754330272
46,0.002005,0,0.01230777237126278
47,0.013432,0,0.11142046785147408
48,0.015718,0,0.1312482110795972
49,0.003817,0,0.028024251255496867
50,0.091706,0,0.7903341920151267
51,0.0219,0,0.18486811861951724
52,0.004534,0,0.034243189092139165
53,0.006414,0,0.05054946961220543
54,0.111988,0,0.9662512034555437
55,0.029087,0,0.2472049473948982
56,0.094424,0,0.8139089103414777
57,0.039971,0,0.34160790334192015
58,0.003127,0,0.02203949936249382
59,0.013812,0,0.11471641816935982
60,0.028165,0,0.23920793109729127
61,0.007947,0,0.06384602707883393
62,0.022828,0,0.19291717623793295
63,0.109618,0,0.9456948817360984
64,0.001149,0,0.00488321060255176
65,0.000725,0,0.0012056239320687285
66,0.041498,0,0.35485241948773993
67,0.114511,0,0.9881345788556114
68,0.033279,0,0.28356448353325875
69,0.005085,0,0.03902231705307348
70,0.087164,0,0.7509389121629241
71,0.011186,0,0.09193966676207577
72,0.005852,0,0.045674932563121794
73,0.015145,0,0.12627826494236424
74,0.002021,0,0.012446549226752706
75,0.002803,0,0.019229268038822824
76,0.014768,0,0.12300833528488288
77,0.013642,0,0.11324191407977935
78,0.005328,0,0.04112999054582673
79,0.046797,0,0.4008135793153097
80,0.033655,0,0.286825739637272
81,0.011137,0,0.09151466264213785
82,0.026165,0,0.22186082416105057
83,0.075287,0,0.6479231176220587
84,0.004029,0,0.029863044590738377
85,0.020205,0,0.17016644549105325
86,0.003742,0,0.02737373474538784
87,0.019372,0,0.162941375452109
88,0.001609,0,0.008873045197887123
89,0.017247,0,0.14451007433235322
90,0.013419,0,0.11130771165638852
91,0.016326,0,0.1365217315882144
92,0.105897,0,0.9134205892812227
93,0.042464,0,0.3632310721379442
94,0.007008,0,0.05570156037226892
95,0.006979,0,0.05545002732169343
96,0.002193,0,0.01393840042326941
97,0.003461,0,0.02493646622084602
98,0.000948,0,0.0031398263554595677
99,0.039038,0,0.3335154779561639
100,0.005436,0,0.04206673432038372
101,0.025281,0,0.21419340289523217
102,0.003425,0,0.024624218295993688
103,0.00951,0,0.07740279114950604
104,0.001348,0,0.00660924774270771
105,0.01395,0,0.11591336854796043
106,0.013365,0,0.11083933976911002
107,0.006182,0,0.048537205207601505
108,0.061093,0,0.5248106996955583
109,0.005786,0,0.04510247803422585
110,0.01677,0,0.14037278932805983
111,0.002966,0,0.02064305725412644
112,0.003148,0,0.02222164398532435
113,0.010687,0,0.08761156358148371
114,0.036756,0,0.31372242894191316
115,0.031581,0,0.2688367897443904
116,0.018296,0,0.1536086319204115
117,0.01406,0,0.11686745942945366
118,0.109996,0,0.9489734849470479
119,0.000844,0,0.0022377767947750512
120,0.003893,0,0.028683441319074014
121,0.030298,0,0.257708620644792
122,0.062949,0,0.5409088149323897
123,0.110383,0,0.9523301501392105
124,0.060877,0,0.5229372121464443
125,0.079188,0,0.681758649701196
126,0.012098,0,0.09984994752500152
127,0.003887,0,0.028631399998265288
128,0.00091,0,0.002810231323670995
129,0.004485,0,0.033818184972201265
130,0.013642,0,0.11324191407977935
131,0.010279,0,0.08407275376649061
132,0.047355,0,0.40565342215052086
133,0.05433,0,0.46615145759066035
134,0.016577,0,0.13869879350871261
135,0.038462,0,0.32851951115852657
136,0.075804,0,0.6524073447650768
137,0.016391,0,0.1370855125636422
138,0.000671,0,0.0007372520447902302
139,0.000651,0,0.0005637809754278227
