Node,SIR,Infected_sum,Normalized_SIR
1,0.148646,0,0.4722369692313273
2,0.032914,0,0.09061441718904052
3,0.022611,0,0.05664060567889916
4,0.072944,0,0.22261205620204244
5,0.174662,0,0.5580238934522181
6,0.005434,0,0.0
7,0.262631,0,0.8480988448970036
8,0.145015,0,0.4602638633793111
9,0.113121,0,0.355094422992584
10,0.168086,0,0.5363397447100372
11,0.13099,0,0.41401687644058127
12,0.136879,0,0.43343566475303613
13,0.097566,0,0.30380231020599285
14,0.150783,0,0.47928365807896117
15,0.05547,0,0.16499210256444075
16,0.057384,0,0.17130345607607916
17,0.028192,0,0.07504377388603292
18,0.210066,0,0.6747674460781566
19,0.162449,0,0.517751918301936
20,0.087348,0,0.2701087834651771
21,0.013611,0,0.026963394809126073
22,0.139369,0,0.44164635976034
23,0.087753,0,0.27144425795431687
24,0.167424,0,0.5341568209771717
25,0.027788,0,0.07371159686476754
26,0.122172,0,0.3849398047239525
27,0.076394,0,0.23398832036878883
28,0.113515,0,0.3563936253351052
29,0.126328,0,0.3986440812100388
30,0.006515,0,0.0035645627722471927
31,0.138232,0,0.4378971387871254
32,0.214854,0,0.6905557222608758
33,0.196106,0,0.6287347945512641
34,0.03997,0,0.11388135051094264
35,0.234803,0,0.7563369088876652
36,0.177444,0,0.5671974490788523
37,0.02149,0,0.052944144191675216
38,0.099318,0,0.3095794739219753
39,0.030763,0,0.08352156379116475
40,0.1845,0,0.5904643824007545
41,0.046374,0,0.13499833477872342
42,0.075838,0,0.23215492823061173
43,0.17954,0,0.5741089417436351
44,0.216808,0,0.696998974487491
45,0.044828,0,0.12990044944487128
46,0.156298,0,0.49746919340638324
47,0.019045,0,0.044881835238720184
48,0.039879,0,0.11358128093437048
49,0.217172,0,0.6981992527937797
50,0.175949,0,0.5622677346065956
51,0.094586,0,0.2939758559402235
52,0.060631,0,0.18201033426431842
53,0.199591,0,0.6402264700936151
54,0.217561,0,0.6994819677969287
55,0.157566,0,0.5016503826711469
56,0.193116,0,0.6188753656067506
57,0.19703,0,0.6317816548672275
58,0.203707,0,0.6537988478647246
59,0.091889,0,0.28508258508291484
60,0.306146,0,0.9915881594523565
61,0.192939,0,0.6182917137929784
62,0.195091,0,0.6253878646587285
63,0.202439,0,0.6496176585999611
64,0.197631,0,0.6337634330597535
65,0.207222,0,0.6653894474433083
66,0.209768,0,0.6737848006515796
67,0.187369,0,0.5999248177324633
68,0.099611,0,0.3105456320091802
69,0.256692,0,0.8285151831908277
70,0.27551,0,0.8905669336516489
71,0.164763,0,0.525382258963342
72,0.072071,0,0.21973336674767446
73,0.149106,0,0.4737538044535601
74,0.133601,0,0.4226265650606899
75,0.090258,0,0.2797044149797371
76,0.087343,0,0.27009229612580504
77,0.129131,0,0.4078868836620359
78,0.159318,0,0.5074275463871293
79,0.112879,0,0.3542964357669745
80,0.106247,0,0.3324276288238262
81,0.221475,0,0.7123882570574056
82,0.063237,0,0.19060353554505494
83,0.267581,0,0.8644213108753789
84,0.102263,0,0.31929051681214
85,0.07899,0,0.24254854697078115
86,0.159308,0,0.5073945717083852
87,0.158056,0,0.5032661419296123
88,0.187384,0,0.5999742797505795
89,0.141798,0,0.44965590922730436
90,0.156323,0,0.4975516301032437
91,0.138626,0,0.43919634112964656
92,0.018015,0,0.041485443328068375
93,0.170793,0,0.54526599024609
94,0.177111,0,0.5660993922766707
95,0.226576,0,0.7292086406848182
96,0.203338,0,0.652582082219064
97,0.092818,0,0.2881459327382503
98,0.246308,0,0.7942742767828584
99,0.275167,0,0.8894359021707231
100,0.243354,0,0.784533556681824
101,0.238106,0,0.767228445276872
102,0.077793,0,0.23860147792510134
103,0.14346,0,0.45513630083458917
104,0.105505,0,0.32998090766100713
105,0.258318,0,0.8338768659546334
106,0.228192,0,0.7345373487698796
107,0.20946,0,0.6727691805462586
108,0.269677,0,0.8713328035401615
109,0.211455,0,0.6793476289557249
110,0.237727,0,0.765978704952467
111,0.224505,0,0.7223795847168959
112,0.167096,0,0.5330752515143621
113,0.098939,0,0.30832973359757043
114,0.226035,0,0.7274247105647573
115,0.026283,0,0.0687489077137666
116,0.11204,0,0.35152986022033683
117,0.083672,0,0.257987291558812
118,0.207328,0,0.6657389790379967
119,0.059444,0,0.17809623989738277
120,0.006788,0,0.004464771501963643
121,0.205949,0,0.6611917708391726
122,0.262798,0,0.8486495220320315
123,0.221596,0,0.7127872506702103
124,0.073753,0,0.22527970771244762
125,0.192667,0,0.6173948025311363
126,0.094753,0,0.29452653307525156
127,0.17201,0,0.5492790086492583
128,0.14951,0,0.4750859814748255
129,0.159202,0,0.5070450401136968
130,0.192828,0,0.6179256948589178
131,0.269253,0,0.8699346771614078
132,0.296106,0,0.9584815819931873
133,0.02546,0,0.06603509165311958
134,0.080081,0,0.24614608442177252
135,0.238409,0,0.7682275780428209
136,0.308697,0,1.0
137,0.102864,0,0.3212722950046659
138,0.105611,0,0.33033043925569555
139,0.109359,0,0.34268934884901886
140,0.131359,0,0.41523364208624197
141,0.165222,0,0.5268957967177005
142,0.190561,0,0.6104503351876095
143,0.114253,0,0.35882715662642656
144,0.091687,0,0.2844164965722822
145,0.012227,0,0.022399699270929854
146,0.176778,0,0.5650013354744892
147,0.14101,0,0.447057504542262
148,0.019364,0,0.04593372749065992
149,0.200798,0,0.6442065138180392
150,0.210702,0,0.6768646356462872
151,0.155793,0,0.4958039721298015
152,0.006566,0,0.003732733633842573
153,0.142737,0,0.45275223156138406
154,0.223096,0,0.7177334524818392
155,0.078146,0,0.2397654840847713
156,0.091308,0,0.2831667562478773
157,0.006758,0,0.0043658474657310665
158,0.276843,0,0.8949624583282497
159,0.065788,0,0.1990153760926984
160,0.015298,0,0.03252622311327132
161,0.196091,0,0.6286853325331477
162,0.107652,0,0.3370605711873852
163,0.075449,0,0.23087221322746265
164,0.254949,0,0.822767696685715
165,0.008662,0,0.010644226298625286
166,0.109263,0,0.3423727919330746
167,0.152495,0,0.4849289230799669
168,0.286091,0,0.9254574412308788
169,0.110616,0,0.3468342659671638
170,0.24948,0,0.8047338448805162
171,0.240813,0,0.7761546908129248
