Node,SIR,Infected_sum
1,0.21001,168
2,0.20157,225
3,0.15586,162
4,0.19997,129
5,0.18603,352
6,0.11257,173
7,0.12591,129
8,0.08255,60
9,0.09157,157
10,0.10509,178
11,0.06963,131
12,0.07826,87
13,0.04361,85
14,0.10741,178
15,0.10659,253
16,0.11748,301
17,0.10149,286
18,0.14862,195
19,0.14222,351
20,0.15652,374
21,0.1338,439
22,0.13799,205
23,0.21308,577
24,0.18437,360
25,0.15771,338
26,0.17111,287
27,0.14387,413
28,0.13207,425
29,0.18035,311
30,0.1176,251
31,0.13718,228
32,0.18513,295
33,0.17573,493
34,0.22175,345
35,0.1707,165
36,0.22369,365
37,0.18308,214
38,0.24737,257
39,0.22341,318
40,0.25175,145
41,0.19235,205
42,0.22601,160
43,0.19887,224
44,0.21491,232
45,0.24538,137
46,0.21328,187
47,0.20094,155
48,0.23718,216
49,0.28421,171
50,0.23208,204
51,0.19289,168
52,0.20323,154
53,0.16086,51
54,0.25732,140
55,0.20237,166
56,0.23975,166
57,0.21272,184
58,0.184,93
59,0.17297,163
60,0.16848,127
61,0.2209,94
62,0.24865,217
63,0.24054,230
64,0.20816,125
65,0.22885,215
66,0.21471,126
67,0.21286,115
68,0.23193,149
69,0.24943,226
70,0.16488,139
71,0.23549,164
72,0.19231,236
73,0.22942,112
74,0.26543,181
75,0.22637,152
76,0.23872,186
77,0.24151,70
78,0.1655,207
79,0.21309,123
80,0.25036,167
81,0.22091,124
82,0.21173,155
83,0.21564,154
84,0.19441,159
85,0.25237,210
86,0.25285,92
87,0.21494,147
88,0.25944,222
89,0.20283,197
90,0.23264,163
91,0.23234,164
92,0.22399,264
93,0.22519,131
94,0.16528,163
95,0.19133,110
96,0.19607,136
97,0.22527,125
98,0.24661,134
99,0.16621,191
100,0.18609,263
101,0.23737,83
102,0.21468,161
103,0.23875,209
104,0.23506,166
105,0.18909,167
106,0.26475,97
107,0.21071,106
108,0.25438,238
109,0.20429,85
110,0.1719,178
111,0.23636,101
112,0.29099,189
113,0.25475,173
114,0.25303,160
115,0.26541,131
116,0.25534,187
117,0.23724,114
118,0.25038,104
119,0.23395,92
120,0.23694,159
121,0.1954,175
122,0.20653,226
123,0.15635,118
124,0.14254,124
125,0.27188,166
126,0.20857,175
127,0.23743,126
128,0.17974,134
129,0.19973,127
130,0.26008,133
131,0.18781,157
132,0.23171,140
133,0.24286,62
134,0.20334,123
135,0.19571,95
136,0.25069,220
137,0.2182,144
138,0.24712,96
139,0.21578,133
140,0.26558,167
141,0.22537,196
142,0.23428,48
143,0.23252,71
144,0.15677,58
145,0.17993,218
146,0.19686,143
147,0.22962,98
148,0.24064,116
149,0.22229,90
150,0.25801,161
151,0.22504,230
152,0.2234,138
153,0.24442,128
154,0.19644,91
155,0.20228,97
156,0.23336,292
157,0.2389,195
158,0.20676,130
159,0.26138,123
160,0.21409,266
161,0.20662,243
162,0.24638,281
163,0.16944,156
164,0.22585,201
165,0.20845,116
166,0.24854,306
167,0.23379,244
168,0.22628,156
169,0.1928,258
170,0.25521,135
171,0.25592,226
172,0.21649,203
173,0.25185,199
174,0.21728,211
175,0.21947,237
176,0.24338,184
177,0.21395,127
178,0.20025,248
179,0.25328,276
180,0.26398,218
181,0.21119,254
182,0.20233,210
183,0.22797,188
184,0.20736,299
185,0.24438,211
186,0.21768,288
187,0.18942,170
188,0.24171,191
189,0.239,221
190,0.22582,232
191,0.20751,184
192,0.1965,302
193,0.0901,153
194,0.2077,288
195,0.23978,197
196,0.21492,362
197,0.1826,161
198,0.03946,66
199,0.06811,129
200,0.1964,272
201,0.23031,324
202,0.16762,209
203,0.12289,232
204,0.0639,108
205,0.14445,317
206,0.14056,152
207,0.21279,279
208,0.16163,243
209,0.13301,110
210,0.08323,134
211,0.09153,110
212,0.17044,132
213,0.15014,228
214,0.09461,135
215,0.15517,168
216,0.13236,221
217,0.1397,306
218,0.20532,381
219,0.18797,209
220,0.11785,333
221,0.17573,436
222,0.1421,286
223,0.1542,392
224,0.16948,187
225,0.12177,314
226,0.1385,201
227,0.18317,376
228,0.16642,272
229,0.11444,216
230,0.18844,341
231,0.18563,335
232,0.14557,315
233,0.1334,331
234,0.14329,188
235,0.16991,451
236,0.19779,284
237,0.16122,296
238,0.12949,240
239,0.11323,188
240,0.13705,421
241,0.1522,351
242,0.18583,346
243,0.18039,336
244,0.16524,425
245,0.17116,414
246,0.103,268
247,0.13445,370
248,0.15465,340
249,0.16322,277
250,0.19805,469
251,0.18711,570
252,0.13816,209
253,0.18499,368
254,0.17994,390
255,0.20041,361
256,0.20861,482
257,0.18402,421
258,0.21744,346
259,0.17032,309
260,0.14381,331
261,0.17819,366
262,0.18811,388
263,0.18976,312
264,0.15875,424
265,0.1524,401
266,0.15135,531
267,0.1184,357
268,0.11391,400
269,0.10573,352
270,0.09344,283
271,0.18458,529
272,0.13268,398
273,0.15427,431
274,0.23894,590
275,0.18483,307
276,0.13483,371
277,0.11472,188
278,0.19055,358
279,0.17871,464
280,0.1722,267
281,0.10427,196
282,0.16118,416
283,0.1753,309
284,0.19509,240
285,0.1753,212
286,0.21038,427
287,0.23022,364
288,0.1619,456
289,0.20868,363
290,0.16476,229
291,0.15332,303
292,0.2252,444
293,0.20006,398
294,0.20186,279
295,0.20603,225
296,0.17051,336
297,0.17796,262
298,0.2022,403
299,0.17164,367
300,0.19955,281
301,0.17922,166
302,0.20687,331
303,0.19551,176
304,0.20959,334
305,0.21432,228
306,0.20604,347
307,0.20147,331
308,0.15718,195
309,0.22503,385
310,0.1876,288
311,0.1935,216
312,0.21601,237
313,0.26139,340
314,0.17351,146
315,0.22091,136
316,0.21051,211
317,0.2218,225
318,0.23316,132
319,0.14002,124
320,0.19319,120
321,0.2056,142
322,0.20307,265
323,0.2035,182
324,0.22416,145
325,0.24742,187
326,0.20823,116
327,0.22725,110
328,0.17118,134
329,0.19393,114
330,0.1895,215
331,0.21822,100
332,0.23555,226
333,0.21828,117
334,0.21981,139
335,0.22485,96
336,0.19696,174
337,0.21362,190
338,0.27738,163
339,0.21703,73
340,0.25216,153
341,0.21198,178
342,0.2197,123
343,0.2234,166
344,0.20655,152
345,0.24189,108
346,0.23009,63
347,0.23186,119
348,0.25993,132
349,0.23764,116
350,0.26992,181
351,0.21809,81
352,0.25377,106
353,0.21505,101
354,0.18908,105
355,0.2443,154
356,0.23717,157
357,0.21231,151
358,0.22561,38
359,0.22438,129
360,0.29936,185
361,0.22246,177
362,0.22745,198
363,0.28633,120
364,0.20496,76
365,0.21643,113
366,0.19596,101
367,0.24883,152
368,0.21173,76
369,0.2347,95
370,0.25633,58
371,0.28294,97
372,0.23842,63
373,0.23601,192
374,0.22447,166
375,0.20465,123
376,0.21927,42
377,0.23866,162
378,0.19009,124
379,0.16937,12
380,0.23203,78
381,0.21904,85
382,0.2447,125
383,0.22341,36
384,0.22072,92
385,0.14812,110
386,0.20415,121
387,0.23551,97
388,0.1761,130
389,0.14027,18
390,0.2394,143
391,0.23256,203
392,0.25157,173
393,0.2208,83
394,0.19188,123
395,0.20943,173
396,0.2206,204
397,0.19342,115
398,0.19201,116
399,0.08539,40
400,0.22264,106
401,0.17987,71
402,0.22966,150
403,0.11816,76
404,0.20471,155
405,0.19447,145
406,0.19986,131
407,0.21945,191
408,0.19977,189
409,0.20358,146
410,0.20322,172
411,0.20108,86
412,0.2075,132
413,0.22664,149
414,0.19892,50
415,0.23467,222
416,0.24896,210
417,0.2686,239
418,0.21649,142
419,0.19338,240
420,0.25931,136
421,0.1775,152
422,0.21125,172
423,0.20994,119
424,0.21695,210
425,0.2023,163
426,0.2076,283
427,0.17842,212
428,0.20768,207
429,0.16449,120
430,0.22666,209
431,0.19537,192
432,0.21886,254
433,0.22108,182
434,0.18964,127
435,0.20053,83
436,0.24476,232
437,0.22002,270
438,0.19772,153
439,0.18482,133
440,0.20519,175
441,0.20339,230
442,0.17078,148
443,0.20538,167
444,0.23627,190
445,0.23902,248
446,0.20874,194
447,0.17569,130
448,0.22825,194
449,0.21338,281
450,0.20236,344
451,0.20382,166
452,0.23596,225
