Node,SIR,Infected_sum,Normalized_SIR
13,0.000251,0,0.0016679176048703182
14,0.000209,0,0.0005003752814610958
22,0.00042,0,0.006365885525255052
24,0.000361,0,0.00472576654713257
25,0.000212,0,0.0005837711617046116
26,0.002056,0,0.05184443888471909
27,0.000305,0,0.003169043449253606
28,0.000209,0,0.0005003752814610958
29,0.000216,0,0.0006949656686959659
45,0.035338,0,0.9770383343062853
46,0.034731,0,0.9601645678703471
62,0.001402,0,0.033664136991632614
65,0.00147,0,0.03555444361048564
70,0.000281,0,0.0025018764073054785
71,0.00021,0,0.0005281739082089344
74,0.000228,0,0.0010285491896700302
75,0.000299,0,0.003002251688766574
78,0.000697,0,0.01406610513440636
80,0.000553,0,0.010063102882717593
81,0.000421,0,0.00639368415200289
82,0.000209,0,0.0005003752814610958
85,0.000209,0,0.0005003752814610958
88,0.013185,0,0.36121535596141546
93,0.000348,0,0.004364384399410668
95,0.000242,0,0.001417729964139771
97,0.000234,0,0.0011953409501570618
98,0.00021,0,0.0005281739082089344
106,0.000632,0,0.012259194395796846
113,0.000575,0,0.010674672671170043
114,0.000357,0,0.004614572040141217
115,0.000236,0,0.0012509382036527388
122,0.000733,0,0.015066855697328551
123,0.000252,0,0.0016957162316181577
124,0.000402,0,0.0058655102437939555
128,0.000332,0,0.0039196063714452495
135,0.003372,0,0.08842743168487475
140,0.00042,0,0.006365885525255052
141,0.00063,0,0.01220359714230117
142,0.00023,0,0.0010841464431657075
161,0.000267,0,0.002112695632835737
163,0.00438,0,0.11644844744669612
164,0.00044,0,0.006921858060211824
165,0.000322,0,0.0036416201039668637
178,0.003927,0,0.1038556695299252
179,0.000474,0,0.007867011369638337
183,0.000245,0,0.0015011258443832869
185,0.006754,0,0.18244238734606505
187,0.000229,0,0.0010563478164178689
188,0.000227,0,0.001000750562922191
192,0.000853,0,0.01840269090706919
193,0.002779,0,0.07194284602340642
194,0.000207,0,0.00044477802796541796
195,0.001604,0,0.03927945959469602
197,0.000601,0,0.011397436966613847
199,0.000385,0,0.005392933589080698
200,0.001866,0,0.046562699802629746
205,0.000924,0,0.020376393406165733
214,0.002436,0,0.06240791704889777
215,0.00609,0,0.1639840991855002
231,0.028375,0,0.7834764962610846
232,0.000413,0,0.006171295138020181
238,0.000304,0,0.003141244822505768
244,0.000532,0,0.009479331721012983
245,0.0005,0,0.008589775665082145
252,0.000219,0,0.0007783615489394824
253,0.000273,0,0.00227948739332277
254,0.00021,0,0.0005281739082089344
260,0.001015,0,0.022906068440219054
